item_id:token,interaction_count,pop_score,popularity_label,cum_popularity_label
174,542,0.0005522210595919881,0,1
1217,542,0.0005522210595919881,0,1
193,542,0.0005522210595919881,0,1
1406,541,0.0005512022015484604,0,1
702,541,0.0005512022015484604,0,1
917,540,0.0005501833435049328,0,1
54,540,0.0005501833435049328,0,1
1277,539,0.0005491644854614051,0,1
410,539,0.0005491644854614051,0,1
705,537,0.0005471267693743498,0,1
955,537,0.0005471267693743498,0,1
961,536,0.0005461079113308222,0,1
145,535,0.0005450890532872945,0,1
843,535,0.0005450890532872945,0,1
1347,534,0.0005440701952437669,0,1
578,533,0.0005430513372002392,0,1
801,532,0.0005420324791567116,0,1
994,532,0.0005420324791567116,0,1
684,531,0.0005410136211131839,0,1
784,531,0.0005410136211131839,0,1
400,530,0.0005399947630696563,0,1
569,527,0.0005369381889390733,0,1
1265,523,0.0005328627567649627,0,1
687,523,0.0005328627567649627,0,1
194,522,0.000531843898721435,0,1
854,521,0.0005308250406779074,0,1
683,520,0.0005298061826343797,0,1
933,520,0.0005298061826343797,0,1
297,518,0.0005277684665473244,0,1
102,516,0.0005257307504602691,0,1
209,514,0.0005236930343732138,0,1
324,513,0.0005226741763296862,0,1
2,513,0.0005226741763296862,0,1
804,511,0.0005206364602426309,0,1
554,511,0.0005206364602426309,0,1
160,511,0.0005206364602426309,0,1
269,510,0.0005196176021991032,0,1
693,510,0.0005196176021991032,0,1
697,510,0.0005196176021991032,0,1
689,510,0.0005196176021991032,0,1
1199,507,0.0005165610280685203,0,1
1369,507,0.0005165610280685203,0,1
1305,506,0.0005155421700249926,0,1
761,506,0.0005155421700249926,0,1
1232,505,0.000514523311981465,0,1
1177,505,0.000514523311981465,0,1
1692,503,0.0005124855958944096,0,1
869,503,0.0005124855958944096,0,1
531,503,0.0005124855958944096,0,1
664,502,0.000511466737850882,0,1
1243,502,0.000511466737850882,0,1
285,502,0.000511466737850882,0,1
424,501,0.0005104478798073543,0,1
633,500,0.0005094290217638267,0,1
100,499,0.000508410163720299,0,1
454,499,0.000508410163720299,0,1
1065,498,0.0005073913056767714,0,1
1273,497,0.0005063724476332437,0,1
413,496,0.0005053535895897161,0,1
1103,495,0.0005043347315461884,0,1
1559,493,0.0005022970154591331,0,1
581,493,0.0005022970154591331,0,1
447,493,0.0005022970154591331,0,1
589,492,0.0005012781574156055,0,1
179,490,0.0004992404413285502,0,1
1724,490,0.0004992404413285502,0,1
1727,489,0.0004982215832850225,0,1
1064,489,0.0004982215832850225,0,1
74,488,0.0004972027252414949,0,1
277,484,0.0004931272930673843,0,1
136,483,0.0004921084350238566,0,1
35,483,0.0004921084350238566,0,1
1394,482,0.0004910895769803289,0,1
1070,482,0.0004910895769803289,0,1
489,481,0.0004900707189368013,0,1
96,481,0.0004900707189368013,0,1
918,481,0.0004900707189368013,0,1
202,480,0.0004890518608932736,0,1
338,480,0.0004890518608932736,0,1
899,479,0.00048803300284974596,0,1
682,476,0.000484976428719163,0,1
1005,476,0.000484976428719163,0,1
349,476,0.000484976428719163,0,1
1451,475,0.00048395757067563536,0,1
419,475,0.00048395757067563536,0,1
406,475,0.00048395757067563536,0,1
1493,474,0.0004829387126321077,0,1
859,474,0.0004829387126321077,0,1
1284,473,0.00048191985458858,0,1
1489,473,0.00048191985458858,0,1
465,473,0.00048191985458858,0,1
480,472,0.00048090099654505235,0,1
980,469,0.0004778444224144694,0,1
366,469,0.0004778444224144694,0,1
1104,469,0.0004778444224144694,0,1
540,468,0.00047682556437094175,0,1
1434,468,0.00047682556437094175,0,1
878,468,0.00047682556437094175,0,1
33,468,0.00047682556437094175,0,1
464,467,0.0004758067063274141,0,1
1082,467,0.0004758067063274141,0,1
959,467,0.0004758067063274141,0,1
1178,467,0.0004758067063274141,0,1
2089,467,0.0004758067063274141,0,1
1164,467,0.0004758067063274141,0,1
511,467,0.0004758067063274141,0,1
1337,467,0.0004758067063274141,0,1
564,465,0.0004737689902403588,0,1
911,465,0.0004737689902403588,0,1
481,465,0.0004737689902403588,0,1
969,464,0.00047275013219683114,0,1
1686,464,0.00047275013219683114,0,1
309,463,0.0004717312741533035,0,1
1450,463,0.0004717312741533035,0,1
704,463,0.0004717312741533035,0,1
503,463,0.0004717312741533035,0,1
1334,462,0.00047071241610977584,0,1
1008,459,0.0004676558419791929,0,1
1527,459,0.0004676558419791929,0,1
1618,459,0.0004676558419791929,0,1
1855,458,0.00046663698393566524,0,1
122,457,0.0004656181258921376,0,1
1000,456,0.00046459926784860994,0,1
1203,455,0.0004635804098050823,0,1
1293,455,0.0004635804098050823,0,1
158,455,0.0004635804098050823,0,1
1072,454,0.00046256155176155464,0,1
1156,453,0.000461542693718027,0,1
181,453,0.000461542693718027,0,1
1353,453,0.000461542693718027,0,1
600,452,0.0004605238356744993,0,1
2001,451,0.00045950497763097163,0,1
1656,451,0.00045950497763097163,0,1
951,450,0.000458486119587444,0,1
577,449,0.00045746726154391633,0,1
362,449,0.00045746726154391633,0,1
343,448,0.0004564484035003887,0,1
341,448,0.0004564484035003887,0,1
561,448,0.0004564484035003887,0,1
356,448,0.0004564484035003887,0,1
619,447,0.00045542954545686103,0,1
1524,447,0.00045542954545686103,0,1
1180,447,0.00045542954545686103,0,1
461,447,0.00045542954545686103,0,1
1454,447,0.00045542954545686103,0,1
1388,446,0.0004544106874133334,0,1
64,444,0.0004523729713262781,0,1
192,444,0.0004523729713262781,0,1
468,444,0.0004523729713262781,0,1
1050,443,0.0004513541132827504,0,1
279,442,0.0004503352552392228,0,1
141,442,0.0004503352552392228,0,1
1614,441,0.0004493163971956951,0,1
66,441,0.0004493163971956951,0,1
107,441,0.0004493163971956951,0,1
1452,439,0.0004472786811086398,0,1
938,439,0.0004472786811086398,0,1
1567,439,0.0004472786811086398,0,1
553,439,0.0004472786811086398,0,1
1500,438,0.00044625982306511217,0,1
2039,438,0.00044625982306511217,0,1
1212,436,0.00044422210697805687,0,1
17,436,0.00044422210697805687,0,1
57,436,0.00044422210697805687,0,1
873,435,0.0004432032489345292,0,1
1272,434,0.00044218439089100157,0,1
22,433,0.0004411655328474739,0,1
1663,433,0.0004411655328474739,0,1
1716,432,0.00044014667480394627,0,1
1440,432,0.00044014667480394627,0,1
1017,430,0.0004381089587168909,0,1
1645,429,0.00043709010067336326,0,1
1504,429,0.00043709010067336326,0,1
1214,429,0.00043709010067336326,0,1
1096,428,0.0004360712426298356,0,1
1067,425,0.00043301466849925266,0,1
984,424,0.000431995810455725,0,1
747,424,0.000431995810455725,0,1
261,424,0.000431995810455725,0,1
1020,423,0.00043097695241219735,0,1
1460,423,0.00043097695241219735,0,1
1468,422,0.0004299580943686697,0,1
1310,422,0.0004299580943686697,0,1
355,422,0.0004299580943686697,0,1
163,421,0.00042893923632514205,0,1
919,421,0.00042893923632514205,0,1
582,421,0.00042893923632514205,0,1
32,421,0.00042893923632514205,0,1
416,421,0.00042893923632514205,0,1
546,419,0.00042690152023808675,0,1
562,419,0.00042690152023808675,0,1
2315,417,0.00042486380415103145,0,1
725,417,0.00042486380415103145,0,1
77,417,0.00042486380415103145,0,1
1114,416,0.0004238449461075038,0,1
649,415,0.00042282608806397615,0,1
1382,415,0.00042282608806397615,0,1
932,414,0.0004218072300204485,0,1
1765,414,0.0004218072300204485,0,1
558,414,0.0004218072300204485,0,1
735,414,0.0004218072300204485,0,1
1483,413,0.00042078837197692085,0,1
