user_id:token,item_id:token,rating:float,timestamp:float
75,3,4.0,1340236800
76,3,3.0,1339459200
77,3,4.0,1339459200
78,3,4.0,1364860800
79,3,5.0,1339545600
80,3,5.0,1340928000
81,3,5.0,1340496000
82,3,4.0,1345075200
83,3,5.0,1340755200
84,3,4.0,1356825600
85,3,5.0,1339632000
86,3,4.0,1340496000
87,3,5.0,1339804800
88,3,5.0,1340323200
89,3,3.0,1372982400
90,3,3.0,1340236800
91,4,5.0,1047600000
92,4,5.0,1093564800
93,4,5.0,988761600
94,4,5.0,1151020800
95,4,4.0,1137024000
96,4,4.0,1159920000
97,4,4.0,1366416000
98,4,5.0,978912000
99,4,5.0,1070496000
33,4,5.0,981504000
100,4,5.0,1165968000
101,4,2.0,1178668800
102,4,5.0,948672000
103,4,4.0,1250985600
104,4,5.0,1064880000
105,4,5.0,1362355200
106,4,5.0,958435200
60,4,5.0,1107302400
107,4,5.0,1129766400
108,4,3.0,968716800
109,4,5.0,1028160000
110,4,4.0,1170633600
111,4,4.0,1120003200
112,4,5.0,1169596800
113,4,5.0,1325462400
13,4,5.0,1066953600
114,4,5.0,1355616000
115,4,5.0,1111968000
116,4,5.0,1272153600
117,4,3.0,1285632000
118,4,5.0,1015804800
119,4,5.0,1016236800
120,4,5.0,1059264000
121,4,5.0,1017446400
122,4,5.0,1038096000
123,4,3.0,1001808000
124,4,5.0,986947200
125,4,4.0,1063756800
126,4,5.0,1353110400
127,4,4.0,1000684800
128,4,5.0,1113350400
87,4,5.0,1364688000
129,4,5.0,966556800
130,4,5.0,1105833600
131,5,3.0,1299715200
132,5,3.0,1149292800
133,5,5.0,1307059200
134,5,5.0,1198713600
135,5,5.0,1259798400
136,5,1.0,1143676800
137,5,5.0,1195862400
138,5,4.0,1023494400
139,5,3.0,1009411200
140,5,4.0,1124928000
141,5,5.0,1117584000
142,5,3.0,1124323200
143,5,5.0,1164672000
144,5,5.0,1094860800
35,5,5.0,1119484800
145,5,4.0,1123027200
146,5,5.0,1114819200
147,5,2.0,1200268800
9,5,5.0,1199923200
148,5,5.0,1257724800
149,5,4.0,1011398400
150,5,5.0,1134086400
61,5,3.0,1195776000
151,5,3.0,1195516800
152,5,5.0,1195516800
153,5,5.0,1074211200
154,5,3.0,1107993600
155,5,4.0,1194048000
156,5,3.0,1000512000
41,5,5.0,1232755200
157,5,1.0,1192492800
87,5,5.0,1290816000
25,6,3.0,1278028800
158,6,2.0,1142467200
159,6,1.0,1093651200
160,6,4.0,1239753600
7,6,3.0,1149379200
161,6,2.0,1225670400
162,6,4.0,954460800
36,6,2.0,1321315200
163,6,3.0,1301184000
164,6,4.0,1198454400
165,6,4.0,998265600
14,6,5.0,1189468800
166,6,1.0,944697600
167,6,4.0,1005696000
168,6,1.0,1116633600
169,6,3.0,979516800
170,6,2.0,1144540800
171,6,4.0,1146096000
172,6,5.0,1101168000
173,6,5.0,1144540800
174,6,1.0,1054598400
26,7,4.0,1212364800
175,7,5.0,1137801600
176,7,5.0,1253059200
132,7,5.0,1039651200
177,7,5.0,1258502400
178,7,5.0,1213920000
179,7,4.0,1162944000
180,7,5.0,993945600
181,7,5.0,1056326400
182,7,5.0,1171065600
183,7,5.0,1085011200
9,7,5.0,1072656000
184,7,4.0,1357776000
185,7,5.0,1325894400
186,7,3.0,1168819200
39,7,5.0,979689600
187,7,5.0,1097712000
155,7,3.0,1179532800
41,7,5.0,1314316800
188,7,5.0,1180396800
174,7,5.0,1146960000
189,8,4.0,1239062400
190,8,4.0,1056585600
191,8,5.0,1019347200
192,8,5.0,959472000
193,8,5.0,1081728000
194,8,4.0,1224979200
195,8,2.0,1250640000
196,8,5.0,1071360000
197,8,5.0,1385596800
198,8,4.0,1180051200
199,8,5.0,999129600
200,8,4.0,1068422400
201,8,5.0,1118275200
202,8,5.0,1052697600
203,8,5.0,989625600
204,8,4.0,964483200
205,8,3.0,1224806400
206,8,3.0,1129161600
11,8,4.0,1179705600
153,8,5.0,1067212800
207,8,5.0,1047168000
75,8,5.0,1384041600
208,8,5.0,1077062400
209,8,4.0,1118966400
210,8,3.0,1026691200
211,8,4.0,1294444800
212,8,5.0,1226620800
213,8,4.0,1100217600
214,8,2.0,1115942400
215,8,5.0,981849600
216,8,4.0,956880000
217,8,5.0,965433600
218,9,5.0,1292889600
219,9,5.0,1343001600
220,9,5.0,1400371200
190,9,5.0,1165104000
221,9,5.0,1080086400
1,9,5.0,1066953600
222,9,5.0,1375056000
223,9,5.0,963360000
224,9,3.0,1024099200
225,9,5.0,1081468800
226,9,5.0,1053129600
227,9,4.0,1112572800
228,9,5.0,1381276800
229,9,5.0,1073433600
230,9,5.0,1343779200
231,9,4.0,1072828800
232,9,5.0,1013126400
233,9,5.0,1035244800
234,9,4.0,1106179200
235,9,5.0,946598400
29,9,5.0,1171411200
30,9,5.0,1099094400
236,9,5.0,1171584000
237,9,5.0,1076371200
238,9,5.0,1012435200
239,9,5.0,1086912000
240,9,5.0,1080864000
241,9,4.0,1037750400
242,9,4.0,1091059200
243,9,5.0,972172800
244,9,5.0,1164240000
203,9,5.0,972345600
245,9,5.0,1124841600
56,9,5.0,953510400
246,9,5.0,1056758400
247,9,5.0,1194134400
248,9,4.0,1032480000
249,9,5.0,993513600
250,9,5.0,1357689600
251,9,5.0,1168646400
252,9,5.0,1006560000
253,9,5.0,993254400
254,9,5.0,1138147200
255,9,5.0,1145404800
256,9,5.0,1145836800
257,9,5.0,990489600
258,9,5.0,1206057600
259,9,5.0,1398297600
260,9,5.0,1200268800
261,9,5.0,1147305600
262,9,5.0,1084924800
263,9,5.0,1017878400
264,9,5.0,1120435200
265,9,5.0,1115510400
266,9,5.0,1035072000
267,9,4.0,1067299200
268,9,5.0,1234569600
269,9,2.0,1389916800
270,9,5.0,1239148800
23,9,5.0,1066089600
271,9,5.0,1142726400
272,9,4.0,1399507200
273,9,4.0,1228608000
274,9,5.0,1003104000
275,9,5.0,1028073600
276,9,5.0,1088726400
215,9,5.0,981244800
277,9,5.0,1075680000
278,9,5.0,1080777600
279,10,4.0,1149120000
280,10,5.0,1152835200
281,10,5.0,1142294400
282,10,5.0,1163116800
140,10,5.0,1152576000
283,10,5.0,1059955200
284,10,5.0,1201392000
285,10,2.0,1305936000
102,10,5.0,1152748800
58,10,5.0,953769600
286,10,5.0,945302400
152,10,5.0,1134086400
287,10,5.0,1361923200
288,10,3.0,1154044800
70,10,2.0,1168300800
289,10,5.0,973123200
168,10,5.0,1155254400
290,10,4.0,1351296000
291,10,5.0,1167350400
292,10,5.0,971481600
293,10,5.0,1152921600
294,10,5.0,1155772800
172,10,5.0,1133913600
85,10,5.0,1194825600
295,10,5.0,1153699200
296,10,5.0,1195862400
297,10,5.0,1134691200
189,11,5.0,1183852800
298,11,5.0,1127260800
299,11,5.0,1020902400
226,11,5.0,1029542400
229,11,5.0,1074038400
193,11,5.0,1137974400
232,11,5.0,1030233600
300,11,5.0,1059782400
301,11,4.0,943142400
302,11,5.0,1066435200
243,11,3.0,990576000
303,11,5.0,1078272000
304,11,4.0,978566400
305,11,5.0,1054771200
306,11,5.0,1096416000
249,11,3.0,1011225600
307,11,5.0,1013299200
308,11,4.0,1109808000
254,11,5.0,1128211200
258,11,3.0,993427200
309,11,4.0,972172800
290,11,4.0,1160784000
310,11,4.0,1132531200
45,11,5.0,1008374400
311,11,5.0,1374796800
91,12,5.0,988243200
220,12,5.0,1272758400
312,12,5.0,961977600
192,12,4.0,990489600
93,12,4.0,984096000
313,12,2.0,1056931200
223,12,5.0,956793600
314,12,5.0,1011916800
315,12,4.0,952560000
316,12,5.0,1081555200
317,12,5.0,953337600
300,12,5.0,1058486400
318,12,4.0,1011052800
301,12,3.0,983145600
141,12,5.0,1103155200
319,12,4.0,952992000
320,12,3.0,1125446400
321,12,5.0,1136505600
322,12,4.0,956966400
244,12,3.0,1312243200
323,12,5.0,985046400
324,12,3.0,967075200
325,12,4.0,1323043200
326,12,4.0,953424000
103,12,2.0,1189296000
327,12,4.0,951868800
328,12,5.0,951868800
329,12,2.0,952041600
330,12,5.0,993254400
331,12,5.0,960854400
332,12,4.0,1061683200
58,12,5.0,995155200
333,12,5.0,952214400
334,12,5.0,994982400
335,12,4.0,951782400
116,12,3.0,1101513600
117,12,4.0,1266537600
336,12,4.0,953078400
39,12,5.0,980294400
289,12,2.0,1047600000
337,12,3.0,985046400
338,12,5.0,957484800
208,12,4.0,1109635200
339,12,4.0,1026864000
340,12,5.0,1172966400
341,12,4.0,1191024000
125,12,4.0,964137600
342,12,4.0,969148800
343,12,4.0,953942400
275,12,5.0,1024617600
86,12,3.0,1043798400
344,12,4.0,983577600
345,12,5.0,1081555200
24,12,4.0,958003200
45,12,5.0,953251200
346,13,5.0,1114128000
347,13,2.0,1018569600
348,13,3.0,1121644800
91,13,5.0,1035936000
349,13,5.0,1053475200
350,13,5.0,976147200
351,13,4.0,1018483200
352,13,4.0,1031961600
353,13,5.0,1335398400
27,13,5.0,1019865600
354,13,5.0,1301961600
355,13,5.0,1091923200
356,13,5.0,920073600
192,13,5.0,959731200
357,13,5.0,962668800
2,13,5.0,1238025600
358,13,4.0,1015027200
359,13,5.0,1140739200
360,13,5.0,1048464000
361,13,5.0,957830400
362,13,5.0,987811200
316,13,5.0,1013904000
95,13,3.0,1136764800
363,13,5.0,1165795200
364,13,5.0,1089849600
365,13,4.0,1079049600
96,13,2.0,1097020800
366,13,5.0,1028332800
367,13,5.0,1100736000
368,13,5.0,975542400
369,13,5.0,1318032000
370,13,3.0,1057622400
371,13,5.0,1114300800
135,13,1.0,1250640000
372,13,5.0,1269734400
373,13,5.0,1034553600
374,13,5.0,1127001600
32,13,4.0,1139443200
375,13,5.0,1072828800
376,13,5.0,1132963200
377,13,5.0,1107043200
141,13,5.0,1112140800
6,13,5.0,1290470400
319,13,4.0,947030400
378,13,5.0,1295913600
379,13,4.0,1079308800
320,13,2.0,1147392000
283,13,3.0,1061596800
321,13,4.0,1139616000
380,13,5.0,1201910400
381,13,5.0,1092009600
382,13,1.0,972432000
383,13,5.0,1236470400
384,13,3.0,1217116800
182,13,5.0,1175472000
183,13,5.0,1088553600
101,13,5.0,1183248000
385,13,5.0,1183852800
201,13,5.0,1125792000
145,13,5.0,1144540800
386,13,5.0,1103328000
387,13,5.0,1142640000
388,13,5.0,910742400
103,13,4.0,1254182400
389,13,4.0,1059868800
56,13,5.0,951696000
390,13,3.0,1222732800
391,13,5.0,970704000
392,13,5.0,978480000
104,13,4.0,1233014400
393,13,5.0,1098230400
394,13,5.0,1161820800
286,13,5.0,945129600
334,13,5.0,998524800
251,13,5.0,1150070400
395,13,4.0,1066608000
396,13,5.0,992736000
397,13,3.0,1128211200
109,13,3.0,1040601600
398,13,5.0,1058054400
399,13,5.0,1132531200
400,13,4.0,972518400
110,13,5.0,1170115200
401,13,5.0,1109721600
402,13,5.0,1392163200
403,13,5.0,938908800
404,13,5.0,994809600
405,13,5.0,1000598400
406,13,5.0,1136073600
115,13,5.0,1121040000
407,13,4.0,952300800
408,13,5.0,1071187200
409,13,5.0,1104796800
116,13,2.0,1093737600
410,13,5.0,1142208000
411,13,5.0,956361600
412,13,5.0,1098576000
413,13,5.0,1016928000
414,13,5.0,1204070400
415,13,5.0,994550400
416,13,5.0,980899200
417,13,5.0,1030924800
418,13,5.0,1167696000
419,13,1.0,1081900800
420,13,1.0,1126051200
421,13,5.0,1217030400
39,13,4.0,964742400
118,13,4.0,998524800
422,13,5.0,1154563200
289,13,5.0,1037404800
423,13,4.0,1140739200
424,13,4.0,1104105600
168,13,5.0,1132790400
425,13,4.0,1055721600
426,13,3.0,1141862400
75,13,5.0,1129334400
76,13,5.0,1025654400
427,13,3.0,1112313600
428,13,3.0,1155513600
429,13,5.0,959558400
122,13,5.0,1063324800
430,13,5.0,1121212800
431,13,5.0,1088985600
432,13,5.0,1045785600
433,13,4.0,948499200
434,13,5.0,1386633600
435,13,5.0,1087084800
436,13,5.0,1139184000
437,13,5.0,1136851200
438,13,5.0,1144540800
156,13,5.0,1000080000
82,13,5.0,1198886400
439,13,5.0,1119657600
440,13,3.0,1268006400
172,13,5.0,1100736000
441,13,3.0,1127952000
442,13,5.0,1142553600
443,13,5.0,1149552000
444,13,5.0,947635200
445,13,5.0,1141948800
128,13,5.0,1112659200
86,13,4.0,1218412800
446,13,2.0,1058400000
447,13,5.0,1082937600
448,13,5.0,1082592000
129,13,3.0,946339200
449,13,4.0,1112659200
450,13,5.0,1036800000
451,13,5.0,1134345600
310,13,4.0,1088899200
452,13,5.0,969494400
453,13,5.0,1027555200
297,13,5.0,1130976000
454,13,5.0,1143763200
218,14,4.0,1294617600
455,14,4.0,1041292800
456,14,3.0,1048809600
1,14,5.0,1095724800
227,14,5.0,1110326400
457,14,2.0,1166227200
458,14,3.0,1019606400
459,14,5.0,1127260800
460,14,5.0,1134691200
306,14,5.0,1104451200
461,14,4.0,1076716800
462,14,5.0,1105488000
463,14,5.0,1145232000
252,14,5.0,961113600
464,14,3.0,1103760000
465,14,5.0,1363219200
466,14,3.0,1040515200
467,14,5.0,1019520000
468,14,5.0,1322092800
469,14,5.0,998265600
470,14,4.0,1032307200
272,14,5.0,1399507200
45,14,1.0,959212800
471,15,5.0,1124841600
472,15,5.0,1330300800
473,15,3.0,1328140800
92,15,5.0,1233792000
474,15,3.0,1201478400
475,15,4.0,1142899200
476,15,5.0,1063324800
50,15,3.0,1382054400
180,15,3.0,989625600
372,15,5.0,1249862400
477,15,4.0,1098230400
320,15,5.0,1126310400
321,15,5.0,1358467200
182,15,5.0,1181174400
478,15,4.0,1278892800
35,15,5.0,1104796800
479,15,3.0,953164800
147,15,5.0,1040947200
480,15,5.0,1012521600
36,15,5.0,1322438400
332,15,5.0,1072915200
333,15,5.0,1200268800
481,15,4.0,1071792000
482,15,5.0,1019779200
400,15,5.0,969580800
401,15,4.0,1134777600
111,15,4.0,1149811200
483,15,5.0,1171756800
484,15,5.0,1133308800
288,15,5.0,1194998400
485,15,4.0,1231027200
486,15,3.0,1247270400
487,15,5.0,1014595200
488,15,4.0,1163116800
75,15,5.0,1308268800
208,15,5.0,1076025600
24,15,4.0,1207353600
472,16,5.0,1377216000
49,16,4.0,1367971200
2,16,3.0,1262649600
474,16,5.0,1044748800
489,16,5.0,1127606400
475,16,4.0,1140739200
371,16,4.0,1114300800
372,16,3.0,1247702400
320,16,4.0,1128729600
34,16,5.0,1095465600
490,16,5.0,1349827200
480,16,5.0,1012348800
9,16,5.0,1074729600
36,16,5.0,1322265600
491,16,5.0,1296691200
332,16,5.0,1063756800
481,16,5.0,1070841600
492,16,3.0,1396742400
110,16,5.0,1171929600
493,16,5.0,1222128000
494,16,5.0,1336003200
495,16,2.0,1085961600
483,16,4.0,1170892800
484,16,4.0,1130544000
496,16,5.0,1165276800
497,16,5.0,1168905600
488,16,4.0,1163030400
498,16,4.0,1147737600
499,16,5.0,941068800
46,17,5.0,1331683200
500,17,5.0,1129161600
501,17,5.0,1044489600
502,17,3.0,1125273600
91,17,5.0,1090540800
471,17,5.0,1179705600
503,17,5.0,994118400
504,17,5.0,1135036800
473,17,5.0,1161388800
505,17,5.0,990576000
506,17,5.0,1176076800
2,17,5.0,1223510400
475,17,5.0,1131148800
507,17,5.0,1098144000
366,17,5.0,1028160000
476,17,5.0,1069545600
508,17,5.0,1158364800
194,17,5.0,1093910400
371,17,4.0,1114560000
136,17,2.0,1150848000
509,17,5.0,1174953600
510,17,5.0,1006128000
30,17,5.0,1179273600
511,17,4.0,1089763200
512,17,5.0,1181520000
513,17,5.0,1141603200
514,17,5.0,926035200
320,17,4.0,1150156800
197,17,5.0,1367798400
321,17,4.0,1191715200
322,17,5.0,951609600
515,17,5.0,1123372800
200,17,5.0,1139270400
478,17,5.0,1252454400
386,17,5.0,1100304000
387,17,5.0,1146700800
103,17,4.0,1220572800
516,17,5.0,1394496000
203,17,5.0,980640000
480,17,5.0,998092800
517,17,5.0,1202515200
518,17,5.0,1237680000
332,17,5.0,1076284800
519,17,5.0,1114732800
520,17,5.0,1147824000
59,17,5.0,1249344000
521,17,5.0,1196294400
481,17,5.0,1067472000
150,17,5.0,1126483200
61,17,5.0,986083200
109,17,5.0,1033084800
65,17,5.0,1016928000
522,17,4.0,1191283200
401,17,5.0,1098921600
13,17,5.0,993254400
493,17,5.0,1167177600
523,17,5.0,1397001600
494,17,5.0,1371168000
524,17,4.0,1192838400
14,17,5.0,1193529600
525,17,4.0,914630400
483,17,5.0,1177718400
526,17,5.0,1361145600
185,17,5.0,1303603200
527,17,5.0,1090195200
484,17,5.0,1181347200
407,17,5.0,947721600
496,17,5.0,1149206400
153,17,5.0,1232841600
528,17,5.0,1096588800
529,17,5.0,1126051200
530,17,5.0,1125446400
531,17,5.0,1149552000
532,17,5.0,1180137600
533,17,5.0,1103500800
486,17,5.0,1251936000
487,17,5.0,1035244800
421,17,5.0,1211328000
118,17,4.0,1004313600
534,17,5.0,987033600
17,17,5.0,1332720000
269,17,5.0,1369180800
535,17,5.0,1175644800
536,17,5.0,996364800
75,17,5.0,1129334400
537,17,5.0,992649600
538,17,5.0,1322006400
432,17,5.0,1046649600
85,17,5.0,1291334400
539,17,5.0,1122681600
86,17,5.0,1333411200
540,17,5.0,1202860800
541,17,5.0,1072310400
542,17,5.0,1091750400
543,17,5.0,1065139200
43,17,5.0,1124841600
499,17,5.0,931478400
174,17,5.0,1023840000
297,17,5.0,1106870400
91,18,4.0,1099008000
26,18,4.0,1261353600
503,18,5.0,994204800
2,18,5.0,1233792000
476,18,5.0,1069632000
544,18,4.0,964915200
545,18,5.0,1048982400
511,18,1.0,1089676800
512,18,4.0,1179187200
546,18,5.0,1168300800
514,18,5.0,927244800
320,18,4.0,1162684800
322,18,4.0,996192000
103,18,4.0,1222300800
480,18,5.0,1005264000
518,18,5.0,1237680000
332,18,4.0,1076371200
59,18,5.0,1232236800
150,18,5.0,1130803200
109,18,5.0,1033084800
547,18,5.0,1016323200
401,18,4.0,1097107200
493,18,4.0,1167264000
523,18,5.0,1402876800
524,18,4.0,1193443200
407,18,5.0,1086912000
153,18,5.0,1177286400
531,18,5.0,1145664000
548,18,4.0,1066003200
486,18,5.0,1251936000
549,18,4.0,1168905600
487,18,5.0,1047513600
17,18,5.0,1332720000
535,18,5.0,1176076800
538,18,4.0,1322179200
498,18,4.0,1365552000
550,18,3.0,1315958400
551,18,5.0,1189728000
540,18,5.0,1221004800
448,18,5.0,1232841600
542,18,5.0,1107734400
43,18,5.0,1126137600
499,18,5.0,931478400
174,18,5.0,995155200
297,18,5.0,1106870400
552,19,5.0,950227200
177,19,5.0,1386288000
361,19,5.0,979430400
367,19,5.0,1087948800
194,19,5.0,1068508800
139,19,5.0,1009756800
141,19,5.0,1104796800
553,19,5.0,1122076800
285,19,2.0,1276905600
554,19,5.0,1137542400
490,19,5.0,1349913600
332,19,5.0,1076630400
555,19,5.0,1366675200
522,19,5.0,1213833600
12,19,5.0,1038355200
556,19,5.0,1117756800
557,19,4.0,1202774400
558,19,5.0,1150243200
486,19,5.0,1269475200
559,19,4.0,1058832000
560,19,5.0,1235001600
561,19,5.0,1376697600
423,19,5.0,1154908800
337,19,5.0,959212800
562,19,5.0,1016668800
75,19,5.0,1165708800
339,19,5.0,1014681600
563,19,5.0,1371772800
564,19,4.0,1296086400
538,19,5.0,1294358400
565,19,5.0,1393459200
566,19,5.0,1167696000
342,19,5.0,1368230400
85,19,5.0,1237766400
567,19,5.0,1085961600
343,19,5.0,967248000
568,19,5.0,1130544000
86,19,5.0,1067212800
569,19,5.0,1151193600
450,19,5.0,1051228800
43,19,5.0,1134691200
570,19,5.0,1117843200
571,19,1.0,1151452800
91,20,5.0,1128556800
572,20,5.0,1175472000
503,20,5.0,994118400
131,20,5.0,1289692800
573,20,5.0,1055376000
574,20,4.0,974678400
575,20,4.0,960336000
366,20,5.0,1028160000
476,20,4.0,1066953600
508,20,5.0,1158624000
576,20,5.0,1209859200
194,20,5.0,1093910400
577,20,5.0,1112313600
159,20,5.0,1362700800
134,20,3.0,1327708800
511,20,4.0,1089676800
320,20,3.0,1154995200
321,20,5.0,1194652800
578,20,5.0,1348012800
579,20,4.0,926467200
322,20,5.0,946944000
182,20,5.0,1175212800
103,20,3.0,1222214400
516,20,5.0,1393891200
480,20,5.0,1005782400
389,20,5.0,1059782400
518,20,5.0,930614400
332,20,5.0,1075507200
59,20,5.0,1258156800
580,20,1.0,1328227200
521,20,4.0,1196294400
150,20,5.0,1130803200
62,20,4.0,1361232000
400,20,5.0,962323200
401,20,5.0,1114819200
581,20,5.0,971481600
13,20,5.0,993254400
493,20,5.0,1171756800
582,20,5.0,1306281600
524,20,5.0,1193443200
583,20,4.0,1185062400
407,20,5.0,1086912000
153,20,5.0,1144800000
288,20,5.0,1394841600
531,20,5.0,1138233600
584,20,5.0,1277078400
548,20,5.0,1043971200
585,20,5.0,1116374400
532,20,5.0,1195776000
586,20,4.0,1175644800
533,20,4.0,1103500800
587,20,2.0,1354406400
118,20,4.0,1005696000
588,20,5.0,910656000
534,20,5.0,988761600
17,20,5.0,1332720000
338,20,5.0,1141689600
535,20,5.0,1198627200
538,20,5.0,1322179200
170,20,5.0,1106697600
551,20,5.0,1192838400
85,20,5.0,1291334400
589,20,5.0,1324771200
448,20,5.0,1232755200
542,20,5.0,1101168000
43,20,5.0,1126137600
499,20,5.0,969321600
174,20,5.0,1108684800
297,20,5.0,1106870400
501,21,5.0,1044489600
502,21,1.0,1125273600
220,21,5.0,1321056000
590,21,5.0,1060732800
190,21,5.0,1107216000
591,21,5.0,1074988800
132,21,5.0,1127779200
592,21,5.0,1124496000
506,21,5.0,1059264000
2,21,4.0,1243036800
593,21,5.0,1076198400
594,21,5.0,1153699200
358,21,1.0,1035676800
595,21,5.0,1019779200
596,21,5.0,966470400
597,21,5.0,932774400
313,21,3.0,1141603200
223,21,5.0,976838400
598,21,5.0,1067644800
315,21,5.0,1113350400
599,21,5.0,1136419200
96,21,5.0,1107388800
600,21,5.0,1082160000
601,21,5.0,1120953600
602,21,5.0,1115078400
180,21,5.0,988416000
134,21,5.0,1176163200
603,21,5.0,952300800
604,21,5.0,1004659200
605,21,3.0,1285891200
372,21,5.0,1285459200
29,21,4.0,1120608000
31,21,5.0,1134259200
606,21,5.0,1096675200
607,21,5.0,1243123200
608,21,5.0,994032000
319,21,5.0,972000000
320,21,3.0,1172016000
321,21,4.0,1334880000
142,21,5.0,1118275200
199,21,5.0,999648000
322,21,2.0,979948800
161,21,3.0,1157500800
162,21,5.0,954720000
515,21,5.0,1123891200
609,21,5.0,1111104000
200,21,5.0,1078704000
610,21,5.0,992995200
147,21,5.0,1208563200
611,21,3.0,1071360000
9,21,5.0,1073174400
36,21,5.0,1322179200
612,21,4.0,1139356800
392,21,5.0,995500800
613,21,4.0,1131753600
614,21,5.0,994377600
615,21,5.0,1023321600
394,21,4.0,1161907200
205,21,5.0,1323648000
616,21,5.0,1107734400
617,21,5.0,987897600
618,21,5.0,988848000
251,21,4.0,1117843200
619,21,5.0,1133222400
396,21,5.0,1110326400
620,21,5.0,997401600
165,21,5.0,957744000
110,21,5.0,1170028800
65,21,3.0,998438400
621,21,5.0,1073520000
622,21,5.0,1126915200
522,21,5.0,1190851200
623,21,1.0,1080604800
12,21,5.0,1130630400
624,21,5.0,1143417600
625,21,5.0,1006300800
483,21,5.0,1184371200
583,21,5.0,972691200
115,21,5.0,1109808000
626,21,4.0,1072051200
407,21,5.0,1003536000
153,21,3.0,1207440000
532,21,5.0,1214006400
167,21,5.0,966384000
627,21,5.0,1167955200
628,21,4.0,1272153600
421,21,5.0,1224374400
39,21,5.0,987120000
422,21,5.0,1096502400
629,21,3.0,1334534400
630,21,5.0,993081600
631,21,5.0,1104710400
632,21,5.0,968976000
537,21,5.0,998697600
78,21,5.0,1080777600
498,21,5.0,1007856000
633,21,5.0,1326499200
634,21,3.0,1030665600
341,21,5.0,1192665600
635,21,5.0,1170201600
551,21,5.0,1232841600
636,21,5.0,1177286400
637,21,5.0,1122768000
638,21,5.0,1112054400
216,21,5.0,956966400
24,21,5.0,1239408000
570,21,4.0,1023667200
174,21,5.0,994464000
452,21,5.0,1070150400
573,22,5.0,1213660800
279,22,5.0,1139875200
639,22,4.0,1290556800
321,22,1.0,1188000000
640,22,5.0,1141948800
162,22,5.0,947548800
100,22,4.0,1395187200
110,22,5.0,1172448000
641,22,5.0,1062979200
642,22,5.0,1289433600
643,22,4.0,1384214400
117,22,5.0,1076198400
269,22,5.0,1295136000
75,22,4.0,1366416000
290,22,5.0,1290124800
538,22,5.0,1288051200
644,22,4.0,1383523200
645,22,5.0,1027382400
188,22,5.0,1255910400
24,22,5.0,908150400
91,23,5.0,1108080000
646,23,5.0,958780800
49,23,5.0,1370563200
27,23,5.0,1028246400
279,23,4.0,1187568000
647,23,5.0,1115683200
313,23,5.0,1165104000
508,23,5.0,1158364800
648,23,4.0,1180742400
649,23,5.0,1181347200
650,23,5.0,1085356800
98,23,4.0,1031616000
651,23,5.0,1189036800
652,23,4.0,1038700800
653,23,5.0,1114992000
654,23,5.0,1015459200
320,23,5.0,1130630400
321,23,1.0,1162339200
655,23,4.0,1121126400
322,23,3.0,999302400
101,23,4.0,1168473600
656,23,3.0,1072137600
657,23,5.0,1186704000
201,23,5.0,1116633600
325,23,5.0,1325289600
658,23,5.0,1183161600
659,23,5.0,1107907200
660,23,5.0,1077667200
516,23,5.0,1389312000
36,23,5.0,1324339200
104,23,4.0,1175040000
661,23,5.0,1041897600
108,23,5.0,968716800
662,23,5.0,1120176000
110,23,5.0,1170288000
522,23,5.0,1214697600
401,23,5.0,1035072000
12,23,5.0,1056067200
406,23,4.0,1134172800
483,23,5.0,1134950400
