item_id:token,interaction_count,pop_score,popularity_label
1402,55,0.0006267877696611927,0
2262,55,0.0006267877696611927,0
1771,55,0.0006267877696611927,0
2014,55,0.0006267877696611927,0
1018,55,0.0006267877696611927,0
249,55,0.0006267877696611927,0
1919,55,0.0006267877696611927,0
834,55,0.0006267877696611927,0
2157,55,0.0006267877696611927,0
161,55,0.0006267877696611927,0
823,55,0.0006267877696611927,0
378,55,0.0006267877696611927,0
1749,55,0.0006267877696611927,0
839,55,0.0006267877696611927,0
1025,55,0.0006267877696611927,0
901,55,0.0006267877696611927,0
730,54,0.0006153916283946256,0
1830,54,0.0006153916283946256,0
263,54,0.0006153916283946256,0
2522,54,0.0006153916283946256,0
1834,54,0.0006153916283946256,0
2476,54,0.0006153916283946256,0
1674,54,0.0006153916283946256,0
1630,54,0.0006153916283946256,0
1316,54,0.0006153916283946256,0
509,54,0.0006153916283946256,0
796,54,0.0006153916283946256,0
248,54,0.0006153916283946256,0
1717,54,0.0006153916283946256,0
456,54,0.0006153916283946256,0
1443,54,0.0006153916283946256,0
1891,54,0.0006153916283946256,0
2105,53,0.0006039954871280585,0
211,53,0.0006039954871280585,0
1452,53,0.0006039954871280585,0
2496,53,0.0006039954871280585,0
1694,53,0.0006039954871280585,0
122,53,0.0006039954871280585,0
678,53,0.0006039954871280585,0
2282,53,0.0006039954871280585,0
946,53,0.0006039954871280585,0
1002,53,0.0006039954871280585,0
1687,53,0.0006039954871280585,0
240,53,0.0006039954871280585,0
891,53,0.0006039954871280585,0
460,53,0.0006039954871280585,0
2024,53,0.0006039954871280585,0
1131,53,0.0006039954871280585,0
160,53,0.0006039954871280585,0
958,53,0.0006039954871280585,0
1073,52,0.0005925993458614913,0
2368,52,0.0005925993458614913,0
1559,52,0.0005925993458614913,0
2011,52,0.0005925993458614913,0
1593,52,0.0005925993458614913,0
895,52,0.0005925993458614913,0
226,52,0.0005925993458614913,0
1427,52,0.0005925993458614913,0
2060,52,0.0005925993458614913,0
735,52,0.0005925993458614913,0
2528,52,0.0005925993458614913,0
1000,52,0.0005925993458614913,0
1858,52,0.0005925993458614913,0
1415,52,0.0005925993458614913,0
710,52,0.0005925993458614913,0
1624,52,0.0005925993458614913,0
2639,52,0.0005925993458614913,0
2287,52,0.0005925993458614913,0
479,52,0.0005925993458614913,0
2652,51,0.0005812032045949242,0
103,51,0.0005812032045949242,0
322,51,0.0005812032045949242,0
276,51,0.0005812032045949242,0
1278,51,0.0005812032045949242,0
1205,51,0.0005812032045949242,0
2070,51,0.0005812032045949242,0
930,51,0.0005812032045949242,0
1902,51,0.0005812032045949242,0
254,51,0.0005812032045949242,0
244,51,0.0005812032045949242,0
847,51,0.0005812032045949242,0
998,51,0.0005812032045949242,0
621,51,0.0005812032045949242,0
686,51,0.0005812032045949242,0
486,50,0.0005698070633283571,0
1976,50,0.0005698070633283571,0
1975,50,0.0005698070633283571,0
815,50,0.0005698070633283571,0
412,50,0.0005698070633283571,0
255,50,0.0005698070633283571,0
575,50,0.0005698070633283571,0
2055,50,0.0005698070633283571,0
2090,50,0.0005698070633283571,0
2120,50,0.0005698070633283571,0
2049,50,0.0005698070633283571,0
1601,50,0.0005698070633283571,0
712,50,0.0005698070633283571,0
1789,50,0.0005698070633283571,0
1484,50,0.0005698070633283571,0
2387,50,0.0005698070633283571,0
304,49,0.0005584109220617898,0
2329,49,0.0005584109220617898,0
206,49,0.0005584109220617898,0
2104,49,0.0005584109220617898,0
2436,49,0.0005584109220617898,0
527,49,0.0005584109220617898,0
1609,49,0.0005584109220617898,0
1264,49,0.0005584109220617898,0
274,49,0.0005584109220617898,0
765,49,0.0005584109220617898,0
2347,49,0.0005584109220617898,0
1477,49,0.0005584109220617898,0
1712,49,0.0005584109220617898,0
1778,49,0.0005584109220617898,0
1776,49,0.0005584109220617898,0
2142,49,0.0005584109220617898,0
1505,49,0.0005584109220617898,0
582,49,0.0005584109220617898,0
461,49,0.0005584109220617898,0
225,49,0.0005584109220617898,0
1050,48,0.0005470147807952227,0
977,48,0.0005470147807952227,0
229,48,0.0005470147807952227,0
314,48,0.0005470147807952227,0
1603,48,0.0005470147807952227,0
2390,48,0.0005470147807952227,0
1758,48,0.0005470147807952227,0
1736,48,0.0005470147807952227,0
1808,48,0.0005470147807952227,0
1518,48,0.0005470147807952227,0
258,48,0.0005470147807952227,0
2452,48,0.0005470147807952227,0
186,48,0.0005470147807952227,0
12,47,0.0005356186395286556,0
814,47,0.0005356186395286556,0
1027,47,0.0005356186395286556,0
742,47,0.0005356186395286556,0
2438,47,0.0005356186395286556,0
2047,47,0.0005356186395286556,0
554,47,0.0005356186395286556,0
1095,47,0.0005356186395286556,0
1098,47,0.0005356186395286556,0
1104,47,0.0005356186395286556,0
179,47,0.0005356186395286556,0
1686,47,0.0005356186395286556,0
2298,47,0.0005356186395286556,0
728,47,0.0005356186395286556,0
391,47,0.0005356186395286556,0
1962,47,0.0005356186395286556,0
2423,47,0.0005356186395286556,0
1935,46,0.0005242224982620885,0
1917,46,0.0005242224982620885,0
2359,46,0.0005242224982620885,0
703,46,0.0005242224982620885,0
1710,46,0.0005242224982620885,0
1960,46,0.0005242224982620885,0
205,46,0.0005242224982620885,0
893,46,0.0005242224982620885,0
1920,46,0.0005242224982620885,0
1923,46,0.0005242224982620885,0
239,46,0.0005242224982620885,0
2333,46,0.0005242224982620885,0
769,46,0.0005242224982620885,0
711,46,0.0005242224982620885,0
1149,46,0.0005242224982620885,0
237,46,0.0005242224982620885,0
1347,46,0.0005242224982620885,0
2478,46,0.0005242224982620885,0
1322,46,0.0005242224982620885,0
2508,46,0.0005242224982620885,0
1254,46,0.0005242224982620885,0
2211,45,0.0005128263569955213,0
1195,45,0.0005128263569955213,0
2155,45,0.0005128263569955213,0
262,45,0.0005128263569955213,0
1886,45,0.0005128263569955213,0
1308,45,0.0005128263569955213,0
508,45,0.0005128263569955213,0
706,45,0.0005128263569955213,0
312,45,0.0005128263569955213,0
673,45,0.0005128263569955213,0
1852,45,0.0005128263569955213,0
586,45,0.0005128263569955213,0
1456,45,0.0005128263569955213,0
1571,45,0.0005128263569955213,0
541,45,0.0005128263569955213,0
1291,45,0.0005128263569955213,0
1772,45,0.0005128263569955213,0
1313,45,0.0005128263569955213,0
2345,45,0.0005128263569955213,0
797,45,0.0005128263569955213,0
714,45,0.0005128263569955213,0
1750,45,0.0005128263569955213,0
2290,44,0.0005014302157289542,0
1408,44,0.0005014302157289542,0
666,44,0.0005014302157289542,0
849,44,0.0005014302157289542,0
681,44,0.0005014302157289542,0
2018,44,0.0005014302157289542,0
507,44,0.0005014302157289542,0
531,44,0.0005014302157289542,0
2022,44,0.0005014302157289542,0
132,44,0.0005014302157289542,0
1647,44,0.0005014302157289542,0
253,44,0.0005014302157289542,0
1616,44,0.0005014302157289542,0
2327,44,0.0005014302157289542,0
1166,44,0.0005014302157289542,0
275,44,0.0005014302157289542,0
785,44,0.0005014302157289542,0
2148,44,0.0005014302157289542,0
1961,44,0.0005014302157289542,0
1709,44,0.0005014302157289542,0
607,44,0.0005014302157289542,0
1255,44,0.0005014302157289542,0
1818,44,0.0005014302157289542,0
1261,44,0.0005014302157289542,0
467,44,0.0005014302157289542,0
1273,44,0.0005014302157289542,0
2513,44,0.0005014302157289542,0
1806,44,0.0005014302157289542,0
2587,44,0.0005014302157289542,0
191,44,0.0005014302157289542,0
1045,44,0.0005014302157289542,0
1363,44,0.0005014302157289542,0
812,43,0.0004900340744623871,0
185,43,0.0004900340744623871,0
1563,43,0.0004900340744623871,0
1033,43,0.0004900340744623871,0
1049,43,0.0004900340744623871,0
850,43,0.0004900340744623871,0
702,43,0.0004900340744623871,0
1350,43,0.0004900340744623871,0
748,43,0.0004900340744623871,0
693,43,0.0004900340744623871,0
1641,43,0.0004900340744623871,0
115,43,0.0004900340744623871,0
1342,43,0.0004900340744623871,0
1397,43,0.0004900340744623871,0
2283,43,0.0004900340744623871,0
1175,43,0.0004900340744623871,0
327,43,0.0004900340744623871,0
2168,43,0.0004900340744623871,0
700,43,0.0004900340744623871,0
1924,43,0.0004900340744623871,0
2156,43,0.0004900340744623871,0
2340,43,0.0004900340744623871,0
589,42,0.0004786379331958199,0
474,42,0.0004786379331958199,0
2389,42,0.0004786379331958199,0
2132,42,0.0004786379331958199,0
489,42,0.0004786379331958199,0
922,42,0.0004786379331958199,0
351,42,0.0004786379331958199,0
2454,42,0.0004786379331958199,0
1947,42,0.0004786379331958199,0
2159,42,0.0004786379331958199,0
2437,42,0.0004786379331958199,0
310,42,0.0004786379331958199,0
2223,42,0.0004786379331958199,0
2504,42,0.0004786379331958199,0
2447,42,0.0004786379331958199,0
1124,42,0.0004786379331958199,0
1137,42,0.0004786379331958199,0
283,42,0.0004786379331958199,0
292,42,0.0004786379331958199,0
758,42,0.0004786379331958199,0
2583,42,0.0004786379331958199,0
434,42,0.0004786379331958199,0
238,41,0.0004672417919292528,0
747,41,0.0004672417919292528,0
145,41,0.0004672417919292528,0
1399,41,0.0004672417919292528,0
2668,41,0.0004672417919292528,0
2598,41,0.0004672417919292528,0
230,41,0.0004672417919292528,0
39,41,0.0004672417919292528,0
756,41,0.0004672417919292528,0
1826,41,0.0004672417919292528,0
989,41,0.0004672417919292528,0
2210,41,0.0004672417919292528,0
886,41,0.0004672417919292528,0
387,41,0.0004672417919292528,0
636,41,0.0004672417919292528,0
401,41,0.0004672417919292528,0
1540,41,0.0004672417919292528,0
2531,41,0.0004672417919292528,0
2498,41,0.0004672417919292528,0
577,41,0.0004672417919292528,0
912,41,0.0004672417919292528,0
525,41,0.0004672417919292528,0
524,41,0.0004672417919292528,0
544,41,0.0004672417919292528,0
1451,41,0.0004672417919292528,0
954,41,0.0004672417919292528,0
386,41,0.0004672417919292528,0
324,41,0.0004672417919292528,0
443,41,0.0004672417919292528,0
2500,41,0.0004672417919292528,0
1632,41,0.0004672417919292528,0
2234,41,0.0004672417919292528,0
1912,40,0.0004558456506626856,0
220,40,0.0004558456506626856,0
1337,40,0.0004558456506626856,0
99,40,0.0004558456506626856,0
1615,40,0.0004558456506626856,0
2377,40,0.0004558456506626856,0
595,40,0.0004558456506626856,0
683,40,0.0004558456506626856,0
1537,40,0.0004558456506626856,0
2609,40,0.0004558456506626856,0
278,40,0.0004558456506626856,0
245,40,0.0004558456506626856,0
2094,40,0.0004558456506626856,0
1469,40,0.0004558456506626856,0
760,40,0.0004558456506626856,0
2299,40,0.0004558456506626856,0
1228,40,0.0004558456506626856,0
2019,40,0.0004558456506626856,0
2107,40,0.0004558456506626856,0
2468,40,0.0004558456506626856,0
1091,40,0.0004558456506626856,0
246,39,0.00044444950939611847,0
803,39,0.00044444950939611847,0
1382,39,0.00044444950939611847,0
33,39,0.00044444950939611847,0
1820,39,0.00044444950939611847,0
768,39,0.00044444950939611847,0
751,39,0.00044444950939611847,0
2369,39,0.00044444950939611847,0
1988,39,0.00044444950939611847,0
529,39,0.00044444950939611847,0
545,39,0.00044444950939611847,0
1986,39,0.00044444950939611847,0
2334,39,0.00044444950939611847,0
1431,39,0.00044444950939611847,0
2414,39,0.00044444950939611847,0
390,39,0.00044444950939611847,0
640,39,0.00044444950939611847,0
1860,39,0.00044444950939611847,0
1964,39,0.00044444950939611847,0
629,39,0.00044444950939611847,0
1827,39,0.00044444950939611847,0
1846,39,0.00044444950939611847,0
2255,39,0.00044444950939611847,0
222,39,0.00044444950939611847,0
216,39,0.00044444950939611847,0
826,39,0.00044444950939611847,0
1069,39,0.00044444950939611847,0
336,39,0.00044444950939611847,0
660,39,0.00044444950939611847,0
2265,39,0.00044444950939611847,0
1071,39,0.00044444950939611847,0
1599,39,0.00044444950939611847,0
2076,39,0.00044444950939611847,0
523,39,0.00044444950939611847,0
477,39,0.00044444950939611847,0
503,39,0.00044444950939611847,0
1344,38,0.00043305336812955134,0
1548,38,0.00043305336812955134,0
2074,38,0.00043305336812955134,0
2510,38,0.00043305336812955134,0
1247,38,0.00043305336812955134,0
2072,38,0.00043305336812955134,0
1466,38,0.00043305336812955134,0
1096,38,0.00043305336812955134,0
2542,38,0.00043305336812955134,0
416,38,0.00043305336812955134,0
1087,38,0.00043305336812955134,0
1496,38,0.00043305336812955134,0
723,38,0.00043305336812955134,0
1861,38,0.00043305336812955134,0
1903,38,0.00043305336812955134,0
731,38,0.00043305336812955134,0
644,38,0.00043305336812955134,0
334,38,0.00043305336812955134,0
873,38,0.00043305336812955134,0
2325,38,0.00043305336812955134,0
842,38,0.00043305336812955134,0
2220,38,0.00043305336812955134,0
348,38,0.00043305336812955134,0
2251,38,0.00043305336812955134,0
2460,38,0.00043305336812955134,0
1658,38,0.00043305336812955134,0
1001,38,0.00043305336812955134,0
809,38,0.00043305336812955134,0
234,38,0.00043305336812955134,0
49,38,0.00043305336812955134,0
1287,38,0.00043305336812955134,0
1444,38,0.00043305336812955134,0
2431,38,0.00043305336812955134,0
1206,38,0.00043305336812955134,0
759,38,0.00043305336812955134,0
716,38,0.00043305336812955134,0
394,38,0.00043305336812955134,0
1334,37,0.0004216572268629842,0
388,37,0.0004216572268629842,0
1310,37,0.0004216572268629842,0
104,37,0.0004216572268629842,0
98,37,0.0004216572268629842,0
717,37,0.0004216572268629842,0
1017,37,0.0004216572268629842,0
1012,37,0.0004216572268629842,0
777,37,0.0004216572268629842,0
757,37,0.0004216572268629842,0
2451,37,0.0004216572268629842,0
18,37,0.0004216572268629842,0
3,37,0.0004216572268629842,0
73,37,0.0004216572268629842,0
34,37,0.0004216572268629842,0
2320,37,0.0004216572268629842,0
900,37,0.0004216572268629842,0
2518,37,0.0004216572268629842,0
313,37,0.0004216572268629842,0
2191,37,0.0004216572268629842,0
2259,37,0.0004216572268629842,0
1713,37,0.0004216572268629842,0
898,37,0.0004216572268629842,0
633,37,0.0004216572268629842,0
1905,37,0.0004216572268629842,0
2170,37,0.0004216572268629842,0
1168,37,0.0004216572268629842,0
2280,37,0.0004216572268629842,0
856,37,0.0004216572268629842,0
695,37,0.0004216572268629842,0
648,37,0.0004216572268629842,0
330,37,0.0004216572268629842,0
1871,37,0.0004216572268629842,0
2030,37,0.0004216572268629842,0
2501,37,0.0004216572268629842,0
1896,37,0.0004216572268629842,0
1512,37,0.0004216572268629842,0
643,37,0.0004216572268629842,0
1272,36,0.00041026108559641703,0
1046,36,0.00041026108559641703,0
2109,36,0.00041026108559641703,0
1551,36,0.00041026108559641703,0
2602,36,0.00041026108559641703,0
2016,36,0.00041026108559641703,0
520,36,0.00041026108559641703,0
959,36,0.00041026108559641703,0
1650,36,0.00041026108559641703,0
960,36,0.00041026108559641703,0
97,36,0.00041026108559641703,0
1036,36,0.00041026108559641703,0
286,36,0.00041026108559641703,0
2303,36,0.00041026108559641703,0
1472,36,0.00041026108559641703,0
1127,36,0.00041026108559641703,0
799,36,0.00041026108559641703,0
497,36,0.00041026108559641703,0
649,36,0.00041026108559641703,0
651,36,0.00041026108559641703,0
125,36,0.00041026108559641703,0
72,36,0.00041026108559641703,0
4,36,0.00041026108559641703,0
143,36,0.00041026108559641703,0
701,36,0.00041026108559641703,0
1420,36,0.00041026108559641703,0
1102,36,0.00041026108559641703,0
622,36,0.00041026108559641703,0
1041,36,0.00041026108559641703,0
2516,36,0.00041026108559641703,0
2240,36,0.00041026108559641703,0
1731,36,0.00041026108559641703,0
2126,36,0.00041026108559641703,0
2586,36,0.00041026108559641703,0
736,36,0.00041026108559641703,0
1845,36,0.00041026108559641703,0
1878,36,0.00041026108559641703,0
1740,36,0.00041026108559641703,0
1546,36,0.00041026108559641703,0
321,36,0.00041026108559641703,0
1492,36,0.00041026108559641703,0
1841,36,0.00041026108559641703,0
513,35,0.0003988649443298499,0
1619,35,0.0003988649443298499,0
1191,35,0.0003988649443298499,0
1648,35,0.0003988649443298499,0
971,35,0.0003988649443298499,0
981,35,0.0003988649443298499,0
2062,35,0.0003988649443298499,0
2053,35,0.0003988649443298499,0
715,35,0.0003988649443298499,0
2183,35,0.0003988649443298499,0
1688,35,0.0003988649443298499,0
2571,35,0.0003988649443298499,0
2217,35,0.0003988649443298499,0
1872,35,0.0003988649443298499,0
2163,35,0.0003988649443298499,0
2401,35,0.0003988649443298499,0
838,35,0.0003988649443298499,0
1527,35,0.0003988649443298499,0
1543,35,0.0003988649443298499,0
483,35,0.0003988649443298499,0
558,35,0.0003988649443298499,0
2003,35,0.0003988649443298499,0
428,35,0.0003988649443298499,0
1932,35,0.0003988649443298499,0
194,35,0.0003988649443298499,0
2439,35,0.0003988649443298499,0
746,35,0.0003988649443298499,0
1799,35,0.0003988649443298499,0
773,35,0.0003988649443298499,0
2491,35,0.0003988649443298499,0
914,35,0.0003988649443298499,0
265,35,0.0003988649443298499,0
1288,35,0.0003988649443298499,0
1257,35,0.0003988649443298499,0
1297,35,0.0003988649443298499,0
972,34,0.0003874688030632828,0
966,34,0.0003874688030632828,0
2640,34,0.0003874688030632828,0
2579,34,0.0003874688030632828,0
1550,34,0.0003874688030632828,0
1398,34,0.0003874688030632828,0
2294,34,0.0003874688030632828,0
722,34,0.0003874688030632828,0
1783,34,0.0003874688030632828,0
2308,34,0.0003874688030632828,0
528,34,0.0003874688030632828,0
1939,34,0.0003874688030632828,0
1934,34,0.0003874688030632828,0
2127,34,0.0003874688030632828,0
1120,34,0.0003874688030632828,0
2113,34,0.0003874688030632828,0
1093,34,0.0003874688030632828,0
1419,34,0.0003874688030632828,0
2161,34,0.0003874688030632828,0
880,34,0.0003874688030632828,0
1707,34,0.0003874688030632828,0
2209,34,0.0003874688030632828,0
2449,34,0.0003874688030632828,0
2382,34,0.0003874688030632828,0
1744,34,0.0003874688030632828,0
2137,34,0.0003874688030632828,0
654,34,0.0003874688030632828,0
2534,34,0.0003874688030632828,0
43,34,0.0003874688030632828,0
1285,34,0.0003874688030632828,0
192,34,0.0003874688030632828,0
1645,34,0.0003874688030632828,0
2470,34,0.0003874688030632828,0
1133,34,0.0003874688030632828,0
1574,34,0.0003874688030632828,0
923,34,0.0003874688030632828,0
1679,34,0.0003874688030632828,0
422,34,0.0003874688030632828,0
37,34,0.0003874688030632828,0
333,33,0.00037607266179671565,0
1900,33,0.00037607266179671565,0
559,33,0.00037607266179671565,0
1560,33,0.00037607266179671565,0
1389,33,0.00037607266179671565,0
2367,33,0.00037607266179671565,0
302,33,0.00037607266179671565,0
130,33,0.00037607266179671565,0
1262,33,0.00037607266179671565,0
2529,33,0.00037607266179671565,0
789,33,0.00037607266179671565,0
