user_id:token,pop_score,popularity_label
2220,0.00043619380216613563,1
5568,0.00043615596767901106,1
2535,0.00043585329178194083,1
3825,0.000434945264090725,1
2158,0.0004348317606293125,1
2716,0.0004346425881936635,1
11865,0.00043385563086127243,1
5502,0.0004335482984119439,1
6026,0.0004331292087083123,1
13449,0.00043267519486269167,1
13583,0.0004323862769609632,1
11757,0.0004316158292229553,1
9592,0.00043074563601888004,1
13736,0.0004306146704864863,1
1230,0.0004300646152504716,1
6113,0.00042972410486626545,1
6135,0.0004295669462273897,1
1542,0.00042798371845811114,1
10902,0.00042713622594629336,1
6136,0.0004270000217926286,1
6059,0.0004268297666005262,1
6049,0.00042610945617237693,1
14194,0.00042495695948740407,1
2601,0.00042495695948737333,1
3765,0.0004247867042952875,1
10376,0.0004240489317961719,1
10951,0.0004239092352283169,1
5467,0.0004237462558990996,1
6052,0.0004236857207196986,1
3766,0.00042297580816109997,1
2516,0.0004224031316058497,1
6074,0.0004220233315619372,1
6148,0.0004217375885822,1
2247,0.00042094252127359855,1
13763,0.0004208708348769372,1
11371,0.0004205984265695786,1
1752,0.00041950879334009823,1
11877,0.00041931421597772204,1
4116,0.0004191682829559,1
11880,0.00041823755457244104,1
13040,0.000418146751803304,1
5504,0.00041802292984539165,1
5970,0.00041795217444089285,1
6122,0.0004178062414191061,1
13656,0.00041769273795770243,1
7669,0.00041760193518857423,1
9490,0.0004170117171892842,1
5580,0.0004161036894980764,1
5484,0.00041610368949806836,1
13089,0.00041451464103847024,1
2710,0.0004130012615530901,1
1224,0.0004124261773486658,1
5584,0.0004120175648876231,1
235,0.0004113365441191974,1
12414,0.00041079172750445997,1
2309,0.0004107777578476866,1
1934,0.00041075281203201353,1
3947,0.0004106555233508,1
4843,0.0004104983647119362,1
2153,0.0004102888198601138,1
14575,0.0004086124610455806,1
4670,0.0004086124610455554,1
14456,0.00040834005273821726,1
11875,0.00040827195066136656,1
6090,0.0004074017574572941,1
8475,0.000407382229980055,1
10999,0.00040725041950875,1
5529,0.0004070990815602247,1
7610,0.0004067964056631333,1
5561,0.0004067964056631269,1
14234,0.00040611538489476084,1
5506,0.00040604861815273435,1
6144,0.0004049269368871135,1
6145,0.00040452633643510167,1
6027,0.0004041371817103057,1
5610,0.00040384531566670795,1
6102,0.0004038453156666929,1
5013,0.0004037091115130347,1
3791,0.00040328273329280455,1
5076,0.00040316429489830805,1
12675,0.00040284381453668236,1
5379,0.0004028237845141059,1
10761,0.0004025589431041675,1
2301,0.0004025105149606188,1
10580,0.0004024832741298842,1
9296,0.00040152984505412365,1
2166,0.000401529845054108,1
4243,0.00040125743674676237,1
14706,0.00040087033020470435,1
14593,0.00040016780351730103,1
2873,0.0004000687459509681,1
348,0.00039975919105625363,1
2193,0.0003996972800772818,1
2219,0.00039907817028781665,1
5601,0.00039900648389115895,1
6188,0.0003989268323393079,1
11390,0.0003986241564422192,1
2530,0.0003979885370583709,1
5510,0.0003979637726668152,1
11945,0.0003977161287510294,1
10947,0.00039741345285394445,1
12025,0.0003970351079826069,1
9489,0.0003966945975984129,1
11862,0.00039662649552156835,1
12389,0.0003963540872141875,1
2773,0.00039620274926567187,1
11874,0.000396013576829975,1
5578,0.00039590007336860045,1
5531,0.0003958302250846593,1
13830,0.00039567306644579866,1
12536,0.00039557577776457855,1
2235,0.00039499204567739274,1
13548,0.0003948407077288389,1
3630,0.00039465153529315,1
9919,0.0003946288346008915,1
4625,0.00039424911393001337,1
6388,0.00039397051452475434,1
5453,0.0003939024124479234,1
5549,0.0003937101242309652,1
998,0.000393516500679163,1
2215,0.00039322940368855555,1
12987,0.00039260847298795123,1
14363,0.0003926084729879375,1
11216,0.0003922679626037498,1
6996,0.0003918788078789409,1
3869,0.0003911004984293347,1
2653,0.00039102974302482015,1
6173,0.0003907545831183873,1
8466,0.0003905167663421238,1
11271,0.00038954387953010956,1
2581,0.0003889385277359633,1
6201,0.0003885223483775043,1
1263,0.0003881818379932761,1
11866,0.0003874251482506183,1
6151,0.0003872499148365195,1
6204,0.0003872388861600979,1
4716,0.00038681979645647477,1
6063,0.00038654738814910595,1
12407,0.0003862144446623261,1
7149,0.00038607686470910777,1
14271,0.0003859117687652769,1
5551,0.00038591176876526294,1
11869,0.00038528009732790284,1
11053,0.00038523074799685003,1
13421,0.0003847767341512514,1
2579,0.0003842659685749304,1
11277,0.00038422543162443604,1
11940,0.00038409571338283635,1
9598,0.00038409571338282746,1
10023,0.0003837930374857623,1
11002,0.0003836004255512636,1
14022,0.00038341469261441856,1
2214,0.000383414692614417,1
6029,0.0003832784884607457,1
6085,0.00038318768569162225,1
11889,0.00038318768569161807,1
12187,0.00038307418223021254,1
5632,0.0003830363477430762,1
5067,0.00038296067876883054,1
1225,0.0003826708083904641,1
2154,0.0003822796580003902,1
6083,0.000381760785034015,1
1058,0.00038159863723199756,1
3647,0.00038137163030919826,1
6231,0.00038137163030916926,1
4749,0.00038114462338639435,1
6930,0.00038106895441213134,1
12395,0.00038053345090191537,1
1060,0.0003800640704338408,1
11864,0.000379276181791013,1
5838,0.0003792528990296969,1
7440,0.0003790666369391874,1
7148,0.00037898805761976207,1
2564,0.00037898805761975453,1
9081,0.00037833322995782634,1
11859,0.0003779665264671589,1
7574,0.000377739519544329,1
7329,0.00037767466042356587,1
5925,0.00037765697157241126,1
2184,0.0003776098013027527,1
2737,0.0003775258659699395,1
11640,0.0003766044849303386,1
2592,0.00037660448493032333,1
11868,0.0003762503541307673,1
6003,0.0003762261400589966,1
5087,0.0003759234641618889,1
7334,0.0003752424433935,1
9202,0.000375180532414552,1
12260,0.0003748338309324855,1
2151,0.0003747127605736344,1
1338,0.00037410740877949977,1
13654,0.000373880401856681,1
13924,0.00037347178939565746,1
4592,0.0003733128845496922,1
3861,0.0003731993810882919,1
5783,0.00037265456447356586,1
11458,0.0003725940292941456,1
6091,0.000372594029294144,1
3714,0.0003725507898802805,1
5308,0.000371988677500013,1
5528,0.0003718373395514819,1
3907,0.0003718373395514685,1
1613,0.00037183733955146726,1
5134,0.0003718373395514668,1
6150,0.00037138332570585885,1
2292,0.000370815808398841,1
6097,0.000370475298014661,1
14920,0.00037013478763044,1
2204,0.0003701347876304339,1
2651,0.0003700451796345919,1
9729,0.0003698466634592034,1
13603,0.00036979427724624956,1
9944,0.00036945376686202175,1
7788,0.00036896191852930514,1
9786,0.0003687727460936153,1
11568,0.00036865924263220943,1
5604,0.00036843223570940894,1
2894,0.00036835656673515123,1
11863,0.0003677512149410189,1
6236,0.00036775121494100535,1
8576,0.000367524208018208,1
14923,0.0003673321252373672,1
13716,0.00036714586314687747,1
12396,0.00036676063927787027,1
11366,0.00036676063927786447,1
3777,0.00036672968378841504,1
2182,0.00036652537755786554,1
6008,0.00036651299536207276,1
2251,0.000366148813132977,1
12918,0.0003658653112746365,1
14911,0.0003657081526357795,1
11486,0.00036563248366153927,1
14024,0.0003655719484821082,1
14319,0.00036548114571298505,1
5562,0.0003653476122289732,1
3964,0.00036529954017475695,1
7335,0.0003652217092297741,1
6022,0.0003651705046607272,1
11895,0.0003646866214831625,1
14968,0.00036448231525264003,1
12766,0.00036335077305282946,1
5591,0.00036295164000173897,1
9940,0.0003628138143700528,1
10946,0.0003627570626393393,1
993,0.00036275706263933795,1
11893,0.0003623030487937472,1
10651,0.0003623030487937322,1
7310,0.00036230304879372727,1
3753,0.00036217333055213956,1
11986,0.00036196253840954467,1
5595,0.0003616492688560568,1
13039,0.00036157662664076717,1
11372,0.00036150184788972536,1
12445,0.0003609410072569342,1
5480,0.0003609410072569085,1
5508,0.00036083623483100524,1
3848,0.00036060049687269374,1
2275,0.00036003297956570024,1
14699,0.0003599194761042875,1
5534,0.0003598266096358818,1
11544,0.0003598059726428924,1
5465,0.00035973920590090666,1
12264,0.00035957896572009194,1
2784,0.00035957896572008977,1
5780,0.0003594427615664159,1
14418,0.0003590836778885347,1
14738,0.00035903414910535067,1
956,0.00035889794495167914,1
14924,0.0003585883900569454,1
6130,0.0003583682621318111,1
14930,0.00035767210756856426,1
9131,0.00035727397235008464,1
11478,0.00035703648818471344,1
9733,0.00035685488264647233,1
9336,0.00035685488264647076,1
9461,0.0003568548826464647,1
6200,0.00035662787572366225,1
7300,0.00035634411707015183,1
5609,0.000356003606685956,1
12777,0.0003559468549552477,1
9134,0.0003558333514938513,1
7441,0.0003557652494169921,1
5967,0.00035574048502542635,1
9195,0.0003554211547129595,1
7333,0.0003553415031611111,1
7475,0.00035532258591752867,1
1935,0.0003551523307254554,1
1048,0.0003549320004768181,1
7672,0.00035487373132018276,1
9500,0.00035413079957282134,1
8448,0.0003541307995728179,1
6106,0.0003541307995728177,1
9443,0.000353828123675778,1
8594,0.00035352544777868294,1
3945,0.00035352544777868163,1
13070,0.00035340437741985723,1
4935,0.00035331357465073207,1
5479,0.0003533135746507235,1
5460,0.0003529957649587956,1
2186,0.0003529322030204108,1
9658,0.0003526174200874843,1
5844,0.0003522579924597019,1
13834,0.00035170939239627044,1
5611,0.00035162464314507044,1
2692,0.00035140671649919506,1
13835,0.00035129321303778053,1
6078,0.00035119717164735934,1
6109,0.0003511590725833818,1
6096,0.0003511199709124921,1
4145,0.00035110404060212337,1
15306,0.00035106620611496253,1
2188,0.00035089595092287765,1
11858,0.0003507780819437352,1
5516,0.0003504338296871623,1
10377,0.0003503851853465621,1
108,0.00035021493015447374,1
2228,0.00034959066111675796,1
2264,0.00034898909277132677,1
12262,0.0003486826334255427,1
15276,0.00034837995752849113,1
2289,0.0003482088798475123,1
8764,0.00034804167270235443,1
13076,0.000348001612657127,1
14844,0.0003479397016781728,1
6001,0.00034783135746502844,1
14122,0.0003476611022729216,1
9981,0.0003474113946578507,1
12069,0.00034732059188874144,1
7125,0.0003473205918887273,1
9983,0.00034704818358135,1
1457,0.0003469314371639193,1
6213,0.0003467757752740141,1
5469,0.0003465639021460493,1
2511,0.0003464900787565155,1
325,0.00034639440364369326,1
9982,0.00034626122624900363,1
11974,0.00034620619426769514,1
13643,0.00034618555727472354,1
3742,0.00034561803996772743,1
7503,0.00034561803996770076,1
14874,0.00034556939562710676,1
6855,0.0003454137337371833,1
3548,0.0003452018606092374,1
12197,0.00034514132542983334,1
8447,0.0003450868437683606,1
3772,0.0003449370191992875,1
578,0.00034474784676362266,1
2892,0.00034472033077298476,1
14524,0.00034448300535369495,1
2294,0.00034428219153737066,1
6455,0.00034425599843089326,1
11586,0.0003442073540902958,1
11089,0.0003440857432388027,1
12775,0.00034398593847099454,1
14700,0.0003438398190724,1
6125,0.00034372975510985006,1
14667,0.0003436884811238777,1
5585,0.0003435371431753342,1
8483,0.00034344401213009894,1
3756,0.0003433641855198827,1
1569,0.0003432912190089788,1
3442,0.0003432344672782826,1
5495,0.00034323446727826945,1
9139,0.0003430742270974615,1
6833,0.0003430074603554682,1
6856,0.0003428453125534664,1
14711,0.0003426291154841333,1
9403,0.0003425534465098575,1
6227,0.0003422129361256606,1
2165,0.0003421591713281571,1
12704,0.00034195254583186367,1
6327,0.000341872425741452,1
6128,0.00034156974984438006,1
7677,0.0003414184118958455,1
8557,0.0003414184118958387,1
14238,0.00034111573599879974,1
3801,0.0003411157359987918,1
10146,0.0003410056720362,1
13079,0.0003408508945888523,1
1623,0.0003408508945888407,1
5297,0.00034075802812042464,1
6974,0.000340510384204625,1
10564,0.0003403968807432303,1
14870,0.00034016987382045076,1
11899,0.0003401698738204454,1
6067,0.00034016987382041547,1
14167,0.0003401471731281333,1
3110,0.00034007453091285334,1
2218,0.00033982936343621996,1
8209,0.0003397320747550256,1
11365,0.0003394888530520168,1
9648,0.00033942075097518666,1
5052,0.0003393634018578451,1
13842,0.0003393185978599184,1
2527,0.0003391483426678,1
6080,0.00033904357024189973,1
10350,0.0003390245207099234,1
5771,0.00033897808747570645,1
14904,0.0003387768767941182,1
5739,0.0003386153698925292,1
6211,0.00033860352605308,1
11563,0.0003385646105806026,1
13878,0.00033852923287834547,1
14801,0.0003384673218994232,1
2707,0.00033839165292515617,1
5507,0.00033833111774574304,1
2169,0.00033817545585579335,1
2295,0.0003380730467176965,1
14483,0.00033805870943837845,1
2159,0.0003380339450467691,1
10486,0.000337980878493415,1
2167,0.0003379679066692509,1
14068,0.00033792967392434677,1
11985,0.0003377863011310008,1
15055,0.0003374230900545063,1
3832,0.00033710528036259905,1
929,0.0003370433693836422,1
5536,0.000336878273439776,1
5587,0.00033678269157754554,1
11469,0.0003365480815520624,1
4593,0.0003364242595942112,1
9966,0.0003359702457485815,1
13734,0.0003358405275069735,1
13998,0.0003357432388257653,1
3725,0.0003356070346720858,1
5494,0.0003355575058889315,1
6095,0.0003354980713491444,1
3127,0.0003352717629091899,1
5209,0.0003352717629091822,1
13819,0.000335243823595599,1
1145,0.00033506221805736585,1
13841,0.000335062218057365,1
12786,0.0003348145741415701,1
11466,0.00033472170767315034,1
12782,0.0003347217076731375,1
9943,0.0003344568662632111,1
7703,0.0003342449931352733,1
11036,0.00033408933124534434,1
11637,0.0003340716423942245,1
6047,0.00033404068690476345,1
6364,0.00033397258482788,1
9951,0.0003339271834433394,1
14647,0.0003337001765205512,1
11171,0.000333700176520542,1
10975,0.0003337001765205375,1
2888,0.0003335488385720187,1
6020,0.000333375880916532,1
1772,0.00033332871064686815,1
11179,0.00033315535990581003,1
11861,0.00033313933588772636,1
11182,0.0003331326592135358,1
6177,0.00033311644443334424,1
6751,0.00033301915575213985,1
817,0.00033301915575213465,1
8457,0.00033296676953918956,1
14875,0.0003328425948121674,1
7424,0.0003327272897085354,1
3855,0.0003326786453679215,1
2895,0.0003326586153453347,1
12408,0.0003326408108807941,1
12617,0.0003325857788995028,1
5911,0.00033233813498373285,1
2649,0.00033233813498370905,1
14665,0.00033212859013190634,1
5605,0.00033209049106794396,1
14427,0.0003320657266763831,1
13297,0.00033199762459952634,1
11900,0.00033199762459951377,1
13051,0.0003319749239072487,1
5515,0.0003316571142153074,1
12205,0.0003315952032363636,1
8456,0.00033114634863901137,1
15278,0.00033109991540480633,1
14929,0.00033082475549837574,1
5992,0.00033081264846249636,1
7290,0.0003306355830626995,1
6012,0.00033043127683217855,1
10369,0.00033035698365744957,1
1231,0.00032975025606377074,1
5519,0.00032961405191008554,1
10381,0.0003296140519100746,1
6990,0.00032916003806447686,1
3897,0.0003290951789436828,1
4852,0.00032893303114167995,1
10218,0.00032870602421887024,1
2598,0.000328486845121,1
5064,0.0003284033483218274,1
3799,0.000327797996527677,1
568,0.00032772814824372963,1
8157,0.0003274737009236533,1
11671,0.00032688996883646404,1
5590,0.00032672972865564883,1
12580,0.0003266953914740329,1
11248,0.00032667204219055516,1
2515,0.0003266105757006949,1
6108,0.00032658729293939527,1
11951,0.000326569488474851,1
12984,0.0003265494584522434,1
6779,0.0003265494584522386,1
13453,0.0003264708791328191,1
13044,0.00032639468100488197,1
4129,0.0003263946810048814,1
5051,0.0003263792032601548,1
5608,0.0003262846170423013,1
5787,0.00032626133428097004,1
13035,0.00032620894806804164,1
1280,0.00032598194114523714,1
11181,0.0003259170820244286,1
10558,0.0003257225046620376,1
797,0.00032567926524817054,1
12247,0.00032552792729963366,1
6923,0.0003254371245305245,1
4342,0.00032542315487372466,1
15014,0.0003251874169154309,1
14449,0.00032498311068490497,1
2187,0.0003249088175101672,1
13028,0.0003247712375569658,1
15158,0.0003247107023775368,1
13707,0.00032441352967860036,1
858,0.0003242925873011101,1
1637,0.00032421728355665273,1
7410,0.00032416588576280415,1
14433,0.00032386320986573853,1
1300,0.0003238454054012133,1
1578,0.00032375727330177155,1
11879,0.00032362106914809926,1
8927,0.00032356053396868787,1
11978,0.00032356053396867627,1
12481,0.00032348486499441666,1
9969,0.00032348486499439975,1
14069,0.00032325785807161346,1
4956,0.0003230762525333588,1
8469,0.00032299842158838645,1
6041,0.000322723724135598,1
10964,0.00032269907180008494,1
10457,0.0003225768373031827,1
5744,0.0003224633338417855,1
3857,0.0003221682248421537,1
6863,0.0003221228234575903,1
7397,0.0003221228234575824,1
10583,0.0003220704372446154,1
4560,0.00032204715448331053,1
4419,0.00032189581653478515,1
15203,0.0003209465148576043,1
3959,0.000320931037112866,1
15086,0.0003207607819207696,1
5987,0.00032076078192076063,1
13550,0.00032069887094180334,1
8420,0.00032062457776710145,1
7331,0.00032046891587715956,1
13542,0.00032042027153655997,1
14357,0.0003204202715365545,1
12353,0.0003202743385147712,1
5959,0.00032007976115237753,1
12751,0.00031999964106195055,1
5189,0.000319807352845007,1
10955,0.00031980735284500584,1
10665,0.0003197392507681465,1
5558,0.00031962574730673177,1
2098,0.0003195349445376431,1
3633,0.0003195189205195575,1
3748,0.00031919443415342065,1
9840,0.0003191717334611475,1
13281,0.00031905822999974033,1
12501,0.0003190582299997375,1
102,0.0003189272644673514,1
11491,0.00031837720923134455,1
3168,0.0003182818663237571,1
8142,0.0003182637057699421,1
2685,0.0003182069540392146,1
6261,0.00031806018232189505,1
2010,0.0003180366988471389,1
1154,0.00031791651871152513,1
8855,0.0003179004946934423,1
14187,0.00031762808638609226,1
11512,0.00031759051282644583,1
11360,0.0003174464808478247,1
3795,0.00031735567807873066,1
12863,0.00031735567807871683,1
965,0.00031720434013018397,1
5923,0.00031711531780751525,1
14705,0.00031708326977134867,1
15066,0.0003170151676945411,1
7938,0.0003169842122050439,1
5554,0.00031690166423310246,1
9780,0.0003168318159491756,1
8956,0.00031662227109734614,1
14236,0.0003164889243734624,1
3092,0.0003164743570843068,1
7627,0.00031644765038749763,1
6010,0.00031599363654190136,1
10998,0.0003158233813497965,1
5030,0.00031565312615771816,1
13471,0.00031551291599949327,1
12856,0.00031544881992717094,1
12673,0.00031523694679922446,1
12981,0.0003151423605813903,1
1514,0.00031508560885070656,1
2315,0.0003149276909913538,1
5945,0.0003149234610486937,1
2164,0.00031491667346627097,1
7544,0.00031482617236748095,1
9142,0.0003147117150954711,1
5470,0.00031469081420231875,1
11186,0.0003146315950050747,1
5249,0.00031435918669772597,1
14658,0.0003142910846208593,1
997,0.000314230994553078,1
11903,0.0003140478629178784,1
10896,0.00031395057423668594,1
5996,0.000313642715533147,1
359,0.0003136100638524762,1
12030,0.0003135171973840425,1
12307,0.00031326955346827,1
12382,0.00031307497610585873,1
11111,0.0003130425465454648,1
6004,0.0003130219095524839,1
5532,0.0003129971451609042,1
6019,0.0003127888329258679,1
2037,0.00031277426563670164,1
10962,0.00031266420167412167,1
2306,0.000312588532699845,1
5947,0.0003121551558472277,1
2255,0.0003119075119314425,1
13538,0.00031190751193144173,1
11587,0.0003116805050086444,1
5603,0.0003116351036240649,1
10697,0.00031163510362406364,1
9445,0.0003115670015472562,1
1612,0.0003115670015472293,1
13943,0.0003115360460577617,1
13848,0.0003115183572066372,1
1452,0.0003114534980858601,1
8847,0.00031145349808583034,1
7626,0.0003113836498018994,1
900,0.00031124395323402427,1
5497,0.0003112264911630433,1
6017,0.00031109028700934476,1
11449,0.0003110261909370386,1
3019,0.0003110261909370385,1
7217,0.00031088598077884795,1
7815,0.00031086595075623244,1
10683,0.0003108659507562253,1
13413,0.0003108481462917075,1
11059,0.00031084156638089245,1
8177,0.0003107157255867216,1
2160,0.00031067518863622275,1
2203,0.00031047736831779865,1
3732,0.00031029782647884393,1
13948,0.00031018225931814236,1
414,0.00031017735106034385,1
7694,0.00031009145654900956,1
9444,0.00031001578757475863,1
12729,0.0003100006537799083,1
2747,0.0003099045096714202,1
13845,0.0003098025386472779,1
3928,0.00030972824547251,1
12741,0.00030955489473148803,1
5257,0.0003095548947314865,1
2171,0.00030952393924199475,1
12544,0.0003094977461355231,1
7243,0.0003093536840499114,1
11511,0.0003093347668063466,1
4857,0.0003093072508157083,1
5489,0.0003091834288578034,1
6054,0.00030911174246113,1
14926,0.00030905960689992206,1
11149,0.0003089430685866105,1
12474,0.0003089430685866085,1
3954,0.0003088807529607366,1
2231,0.0003086504560825309,1
3626,0.0003084500218764433,1
4872,0.00030833215289729614,1
2640,0.00030831667515254167,1
7514,0.00030824513357687847,1
4982,0.00030812406321804826,1
14666,0.0003080937956283469,1
3911,0.0003080483942437852,1
15027,0.0003080483942437697,1
11065,0.0003079186760021868,1
7179,0.00030791219009011187,1
5880,0.00030782138732099733,1
3740,0.00030782138732099375,1
4584,0.00030782138732098643,1
3834,0.0003075737434052176,1
3629,0.00030750090695939576,1
7426,0.0003071927527655341,1
8153,0.0003071927527655308,1
341,0.00030714036655258176,1
14147,0.00030714036655257786,1
14106,0.00030707845557364274,1
11939,0.0003069701113604872,1
7209,0.00030679985616838105,1
11500,0.0003067998561683744,1
4994,0.0003066296009762773,1
6092,0.00030653103218084937,1
10789,0.00030645934578418083,1
15164,0.00030645934578416424,1
8190,0.0003064593457841625,1
12385,0.0003064593457841625,1
12978,0.0003063355238262849,1
5511,0.00030633552382627996,1
15139,0.0003062647684217586,1
2761,0.00030624980093235703,1
13625,0.000306218985512976,1
1936,0.0003061188353999775,1
4824,0.00030611883539997015,1
7291,0.00030604481140340063,1
13470,0.00030600533193855806,1
10325,0.00030585399399001565,1
6684,0.000305840235994704,1
583,0.00030559259207894705,1
7726,0.00030546051532382297,1
9961,0.0003052675594394593,1
8570,0.0003052335084010329,1
2772,0.0003050973042473704,1
11134,0.0003050973042473416,1
8484,0.00030490272688494575,1
14802,0.000304794628350287,1
5317,0.0003047946283502799,1
13032,0.0003047567938631589,1
7314,0.0003046782145437178,1
5146,0.0003044162834789466,1
2524,0.00030434719441548475,1
13553,0.0003042460282868369,1
12601,0.0003041892765561336,1
5713,0.0003040757730947375,1
3345,0.0003040595583145389,1
4108,0.0003040271287541226,1
9811,0.0003040076710179042,1
6015,0.00030396226963334935,1
11897,0.00030388660065906894,1
4902,0.0003038819441067976,1
4792,0.0003038487661719312,1
11977,0.0003037352627105469,1
11982,0.0003037352627105443,1
2794,0.0003037352627105363,1
8577,0.00030358392476200754,1
2732,0.00030352020352050627,1
4130,0.0003035082557877349,1
10657,0.00030350825578773346,1
14732,0.00030350825578771536,1
9765,0.0003034949024393436,1
6129,0.0003032244971342276,1
10380,0.0003032244971342185,1
11368,0.0003031904460958234,1
12204,0.0003031904460958085,1
4810,0.0003030542419421263,1
8078,0.00030271373155791453,1
122,0.00030267589707078904,1
9995,0.00030260022809651117,1
1535,0.000302489139602379,1
4613,0.0003024583487697628,1
10319,0.0003023732211737151,1
10974,0.0003023732211737106,1
1674,0.00030214621425090504,1
6024,0.00030214621425090395,1
5932,0.0003021008128663718,1
11357,0.00030205274081210564,1
14097,0.0003020327107894903,1
4553,0.0003019541314700892,1
15037,0.00030186245559741815,1
11439,0.00030173226045052527,1
11367,0.00030164679902073654,1
3607,0.00030157869694390937,1
8473,0.0003015786969439002,1
10096,0.0003014651934825237,1
1007,0.0003012556486306956,1
3636,0.0003011814348289835,1
14399,0.00030101117963689705,1
5594,0.0003010111796368918,1
6068,0.0003009699056509281,1
5978,0.00030093105954649506,1
14315,0.0003008166022744977,1
10541,0.0003006968623591686,1
11695,0.0003006706692527056,1
1135,0.00030055716579128897,1
2260,0.00030055716579128556,1
80,0.0003005004140605923,1
10883,0.00030046636302216,1
4913,0.000300437688463495,1
12543,0.000300330158868475,1
3938,0.00030027777265555,1
6888,0.0003002544898942256,1
6134,0.00030025448989421863,1
3480,0.00030019395471481114,1
3686,0.0002999896484842777,1
12785,0.00029995181399713864,1
9429,0.0002998761450228816,1
7954,0.00029981939329217834,1
7353,0.00029964913810006516,1
6223,0.00029940149418429145,1
12257,0.0002993767297927195,1
11518,0.0002992300483964277,1
2148,0.00029919512425448147,1
6474,0.0002991383725237778,1
3871,0.00029900817737687536,1
3093,0.00029887082865045583,1
5573,0.00029883191317797855,1
