user_id:token,item_id:token,rating:float,timestamp:float
61,221,2,875653665
65,300,4,878181739
105,294,3,875310745
63,112,5,888905550
98,301,5,878955442
26,302,2,876861185
54,85,4,882139901
48,303,5,888205921
106,304,4,875636198
123,285,5,879454956
92,305,5,886432749
178,306,3,881260203
98,54,4,878870518
150,49,2,874786926
86,64,4,879968827
179,206,4,889179478
119,307,1,878962955
17,308,4,875086354
77,309,4,878089963
38,255,3,884114275
56,310,5,883327734
119,311,2,878961814
18,312,3,887038665
39,22,5,875334088
76,173,3,880245642
76,313,4,880233810
169,114,4,880434463
54,314,3,882774224
98,292,4,878956338
10,56,5,875806672
180,315,2,881009697
42,78,1,885678886
67,272,3,891904214
181,316,2,879216672
134,32,4,879517412
95,317,2,891451610
97,318,2,881705026
77,319,5,878089921
182,20,5,881433689
38,320,2,884112077
183,140,4,882049932
184,152,4,891679939
129,73,4,891438875
161,321,4,891436202
119,322,1,878961586
59,323,5,893264301
114,55,4,887431883
14,324,4,879468375
20,325,3,879737314
156,326,4,879465242
65,327,2,877563913
136,192,4,892668197
63,328,3,888906655
185,240,4,890595859
14,329,3,879544791
186,330,4,884402860
49,331,3,880037334
5,250,4,881171009
35,243,3,891352178
187,332,3,886977926
188,73,4,888625753
95,28,5,891457067
175,127,5,891299514
132,333,3,884150257
189,334,4,875244204
49,335,5,880036515
47,227,4,885852757
30,336,5,880473582
59,58,4,893266205
20,230,3,877618584
88,89,3,886121516
11,337,5,884129962
156,112,4,879465653
159,338,4,889909024
25,339,2,875746985
54,71,4,882397650
4,19,3,884183063
190,340,4,889655435
9,341,4,879376178
40,342,2,884923505
127,343,5,880934806
25,344,3,875747688
67,345,3,891904596
61,346,4,875653723
68,347,3,879362356
139,94,4,879283480
14,107,4,879468459
113,348,2,882164603
49,74,3,880036854
191,349,2,889402389
180,350,4,880125101
13,163,4,888103872
142,351,3,889127811
85,352,2,891720862
192,80,2,881200457
112,189,3,874953794
86,353,1,879966954
85,354,1,891723593
193,284,3,885613067
194,355,1,883245452
108,71,4,886474580
177,356,4,879365491
126,292,2,879524293
195,81,4,881014015
142,252,3,889123257
34,357,4,889174849
34,358,3,874787526
140,338,4,892079140
119,359,1,878962006
170,360,1,874951293
63,361,3,888905229
88,362,5,886123656
36,363,5,877886722
171,99,3,891409070
34,364,3,874792945
21,62,4,887736584
189,365,4,875246759
196,366,4,883681514
105,367,2,876518557
176,368,3,880572642
80,369,3,884208173
197,370,4,880484286
119,371,1,878962918
137,372,4,881368891
140,373,3,892335501
75,374,4,891382309
142,375,4,889124890
86,33,5,879966839
198,376,2,887855283
3,5,4,880606634
75,339,3,891382310
32,81,3,886890787
7,290,3,886323684
18,86,5,874781742
170,11,2,874951382
199,48,4,888605273
200,229,3,891700453
201,93,3,886374129
28,235,4,882078228
49,298,3,880036783
75,318,2,891382392
21,377,3,887738760
48,343,3,888203053
85,378,4,891721462
112,379,4,875216933
115,380,5,892679480
90,229,2,884714249
9,279,4,879373613
34,12,3,874791871
202,381,3,880147407
43,284,4,882824291
203,262,4,889070087
204,230,4,891271203
55,228,4,879024127
21,382,5,887737293
205,383,2,884050393
95,223,4,891447062
139,342,3,877122695
65,291,3,881059677
99,384,3,891390544
95,385,1,891448072
54,386,4,882141924
197,343,5,880485043
95,214,4,891448800
206,187,5,888513447
115,23,3,892679460
134,387,5,879519556
78,187,2,885848102
207,388,3,882126156
36,199,4,877892210
208,389,3,878887112
130,390,3,889242857
90,391,1,884714492
70,392,4,875313859
95,27,1,891449406
8,29,5,883600680
60,393,4,879988184
4,48,4,884125629
209,311,1,881703044
210,136,1,879633567
211,107,5,875384647
212,394,4,891034835
132,317,4,884151119
36,45,5,877891747
206,48,4,888513664
213,263,3,891264267
40,395,1,884923445
34,396,4,874790826
3,304,2,880607205
59,206,5,893265263
214,1,5,883888671
9,82,4,879373008
34,397,4,874792907
136,177,4,891544052
215,172,4,876504354
65,60,3,878183043
200,295,5,891700751
56,243,5,883326122
115,290,4,892683275
51,16,5,881105817
114,170,5,875072442
54,398,4,882397582
216,339,4,877556988
116,232,1,879455311
217,88,4,883524249
200,399,3,891702304
3,356,4,880604077
218,400,4,878746946
35,401,4,891352134
43,105,4,882826915
43,343,3,882823833
22,154,3,880572658
31,11,5,884238887
176,180,2,880563471
180,131,5,880124306
95,225,2,891448850
88,402,4,886123530
117,403,3,875506839
51,404,5,881108147
40,405,2,884923372
50,215,4,879876702
158,37,3,877135677
113,180,4,882164406
61,135,3,875654798
119,344,2,878963418
98,172,1,878955115
61,406,2,876175582
52,407,5,881105561
40,408,4,884922831
219,284,5,878945579
220,409,5,875072583
110,8,4,880129731
174,410,3,890116254
142,312,4,889127921
164,260,4,888105940
221,411,4,879434819
106,412,2,875635723
208,413,5,878887983
222,46,4,884365485
68,385,5,879362183
34,297,4,874792547
65,301,5,878183043
49,414,4,880035887
20,245,4,878192311
114,190,5,889751711
21,415,3,887741461
223,158,4,879525778
65,416,3,878183512
119,380,4,878962623
11,218,5,884129542
3,417,4,880606243
75,81,5,891384789
224,158,5,883108324
175,95,4,891298336
172,136,4,891732335
70,418,4,892864663
225,394,4,888550774
100,2,4,888065432
10,211,5,877531406
226,37,3,888284313
208,308,4,878887227
140,191,4,892078890
58,152,3,891548959
116,81,3,879456204
105,419,4,876514002
85,420,3,891722678
219,128,4,878945840
35,421,5,891352010
105,317,2,875744501
128,377,5,877717956
191,422,3,889402298
30,423,4,880474293
61,54,4,875640800
179,424,5,889179032
115,425,5,892679308
227,27,4,884534968
140,179,3,891227851
200,65,2,891702486
21,338,5,887738760
34,226,5,874787441
137,426,3,881368302
15,427,4,879270511
97,404,3,880838306
91,390,2,879790874
38,123,3,886013700
134,406,4,879518319
175,192,4,891299387
134,428,4,879518279
228,429,3,888705966
229,187,5,880557539
148,408,2,880134532
63,53,3,888906070
90,262,3,878768882
34,48,5,874786488
54,287,5,882397833
203,139,3,889069782
124,430,4,880308256
59,55,5,893264466
65,34,4,878183684
230,431,5,891458193
66,380,3,878970681
198,89,3,887855087
119,323,1,878962675
123,308,4,892838865
93,432,4,884029430
54,433,1,882142057
6,318,2,891628883
51,434,3,881108548
154,76,4,884753202
17,435,5,874835165
105,100,3,875742822
91,436,3,879792220
140,382,3,892334680
231,111,3,882820803
174,358,5,890116575
148,437,3,880133116
232,407,4,888185947
118,438,5,888550130
81,414,5,884287927
233,56,4,880915258
234,111,3,884584426
190,439,4,889655162
24,396,3,888803537
154,153,3,884752562
75,440,5,891383319
2,441,5,879023663
87,430,5,878347915
211,442,5,875385198
35,407,5,891351624
9,198,1,879374969
51,187,4,881106072
43,443,4,882827834
97,3,2,879454782
154,4,5,884732407
115,315,4,892911290
171,178,1,891409564
10,444,4,878141681
75,148,3,891382121
134,445,4,879517062
13,182,4,888082495
125,105,4,879454977
189,446,3,875246662
109,447,1,883601089
117,191,5,877124871
140,448,3,892079237
35,98,5,891351653
50,220,5,879875774
235,449,1,877835102
87,425,5,883613334
215,450,4,876504442
16,153,3,879521474
85,278,3,891722933
19,451,4,892738277
236,45,4,879879720
197,37,5,880484286
127,2,4,880928519
75,385,4,891384357
119,452,2,878962997
10,227,4,877531537
133,453,4,892242403
222,454,2,884365357
61,380,5,875640679
3,347,1,880602264
119,128,4,878962919
181,455,4,879216529
233,399,2,880916070
87,145,5,878348289
3,241,4,880606043
114,5,4,878542441
155,81,5,876954456
20,15,2,889502756
85,456,3,891723883
10,197,4,877533058
179,123,5,889181247
76,377,5,880245145
108,380,3,886472369
9,408,2,879376483
43,108,4,882826982
16,88,4,879522819
105,126,3,875745160
220,52,5,875072674
34,89,4,874786366
148,174,4,880135069
117,284,3,881681663
121,162,1,891170745
7,457,4,886323937
237,458,3,879439078
177,459,4,889739212
165,246,3,891560753
35,266,5,891353011
48,460,5,888204997
207,131,5,882027109
36,461,3,877888944
170,462,4,874951382
83,463,4,884304328
16,464,3,879549996
35,107,5,891353543
143,366,5,875076827
216,152,5,877557028
22,465,4,879196354
128,32,5,877720733
48,136,4,888206809
222,457,3,884365075
52,466,4,881105516
93,467,4,883955224
204,336,4,891271545
190,396,5,889655619
123,445,5,892836309
37,47,3,885329671
14,423,5,879468547
108,266,3,886474396
238,468,1,883217030
162,381,2,888442275
75,469,5,891383912
8,470,4,883601713
70,471,1,875297433
10,144,4,875807004
65,373,3,878183565
141,358,5,875239383
51,79,3,881108873
112,154,4,875801778
108,227,3,886472466
176,334,1,880563641
3,472,3,880601905
8,381,2,883600406
113,145,3,882164727
24,54,1,888801316
162,473,4,888465201
170,474,5,874951695
184,381,4,891680028
110,171,5,880129628
47,11,4,885852817
82,183,3,886989501
155,29,5,876955868
102,72,5,876974133
124,231,4,880307940
8,148,2,883268278
239,158,5,879459859
86,105,4,879968029
7,63,4,886323525
159,475,2,889912691
10,270,5,877532470
113,8,5,882165103
189,162,5,875245462
240,44,3,879013617
241,476,2,891042938
67,239,3,891905896
38,467,5,884114471
218,48,5,878746685
198,111,3,887854726
53,90,2,879669401
164,343,4,888104122
119,157,1,878963275
176,441,4,880578814
97,477,3,879455021
98,210,3,878955973
65,117,1,878184290
58,218,3,891550649
161,478,4,891435704
146,90,3,877488366
92,479,5,886432989
144,288,3,880314383
102,343,1,876974198
105,480,4,876513830
26,281,4,876858346
235,133,4,878019342
13,176,4,888082468
106,481,1,875636493
42,82,5,885678724
225,482,5,888552084
52,463,4,881104148
49,192,4,880037203
97,173,3,882813248
124,142,5,880307072
61,483,2,886443708
35,484,3,891351772
50,196,2,879876813
39,485,4,875334340
114,486,2,878542201
140,410,2,892079538
65,487,5,878184113
242,226,5,875322758
35,188,3,891354639
90,206,3,878769410
121,191,3,891170824
1,488,4,881251863
115,489,4,892683275
90,490,3,876311344
35,491,2,891353357
113,492,4,882164644
214,206,4,883889102
70,371,5,875296891
128,368,5,877722736
173,170,3,877128388
169,493,4,880434940
71,206,5,875271896
201,325,4,886372527
94,343,3,883450643
87,494,3,878347818
243,403,3,885272654
244,132,4,891015319
122,22,4,877019411
171,175,4,891409070
170,141,5,874951695
70,495,3,875298314
179,496,5,889181015
217,450,5,883526288
141,207,4,875239125
14,198,4,879467361
2,286,1,879023607
188,274,3,888625754
162,124,2,888465739
85,158,3,885870665
179,32,5,889178833
171,497,5,891409839
200,22,4,891700426
114,132,3,874965739
13,480,1,888103729
56,498,4,883327734
80,148,4,884204501
179,499,5,889178887
8,182,3,883601277
135,500,4,876374419
97,379,4,882995615
82,501,3,886988574
159,277,3,889908462
42,355,1,885678436
54,502,2,882398763
38,76,4,884112201
136,503,3,891544465
151,173,4,884197264
65,504,3,878182589
203,335,2,889070109
97,443,3,879828720
179,27,3,889178762
54,505,4,882141727
16,163,3,879527421
224,506,5,883108476
176,176,3,880572950
197,153,4,880484523
48,104,2,888204466
244,177,3,891014373
132,507,3,884151344
9,335,5,879375169
80,27,3,884207833
181,508,4,879217509
92,430,5,886514261
75,279,5,891383241
138,509,2,891375260
245,46,5,879297965
144,502,3,875154718
222,29,5,884364502
235,246,4,883295500
112,510,4,876251160
95,329,1,891456350
10,511,5,877532965
35,202,3,891354217
115,11,5,892679439
12,234,5,887730676
179,463,5,889180446
186,504,4,884403531
141,511,2,875239691
41,512,3,879572284
94,380,4,883452307
144,5,4,880314031
73,513,3,879858003
123,86,1,892836623
132,392,4,884068521
222,463,4,884963365
28,514,4,882076146
202,91,5,880149074
3,153,4,880605665
144,185,2,875154535
246,142,4,879443288
80,21,2,884206513
3,184,4,880608037
111,508,4,891371676
126,403,3,879542688
247,92,1,890286933
242,240,5,875323003
78,194,3,885849419
139,515,3,879283385
140,42,2,892335042
47,221,3,885852301
63,140,3,888904653
38,46,3,884111312
205,388,1,884050661
54,48,5,882140354
117,198,2,877125350
225,336,5,888552084
244,441,4,891016220
164,508,4,888104191
220,145,4,875074329
34,458,4,874786419
71,516,1,882182634
49,27,4,880037418
124,108,4,887665549
119,517,3,878963086
176,275,4,880581344
117,518,3,876198301
217,158,4,883526268
133,519,5,890881557
248,520,2,883512658
57,147,5,883698495
197,521,5,880484370
249,522,4,886047442
6,300,4,891628501
37,453,4,885328991
250,58,4,881452685
99,523,3,891388286
9,8,2,879374640
17,502,4,875086920
94,524,4,883452711
63,525,2,888907527
117,369,3,875991047
16,338,4,879520813
176,300,3,880578711
245,284,4,879297442
141,84,5,874954260
119,203,1,878961749
210,168,4,879633745
67,267,4,891904300
21,526,4,887737647
142,527,4,889126943
141,27,3,875239018
50,528,4,879877008
77,234,2,878091682
68,336,5,879362124
2,529,4,891719774
251,409,4,891699426
129,530,3,891438351
17,389,3,875086534
252,180,5,877107640
71,531,2,875272833
35,494,5,891351685
34,127,5,874792907
124,326,5,880307751
24,532,3,888803537
253,94,1,881371140
9,2,3,879371909
100,533,3,888065577
105,144,3,875742647
117,188,2,877822854
244,534,5,891015049
10,434,3,877532173
70,346,5,875296435
34,4,5,889174904
9,526,4,879373821
108,57,1,886475980
124,300,4,880308690
25,45,5,875747319
128,176,5,877719333
141,465,2,875239914
75,535,5,891383866
97,81,2,879452769
51,29,4,881106711
14,488,4,879484981
219,336,5,878944679
162,536,3,888442436
85,537,4,885873006
159,29,4,889908539
63,538,3,888907527
227,466,4,884534968
110,539,3,880130764
203,540,1,889070011
11,314,4,884127082
38,529,1,884140751
151,11,5,884196640
35,248,3,892133739
1,356,4,881251728
207,62,3,882145465
49,49,4,880036747
113,491,4,882152471
86,335,4,879967225
126,541,3,879524564
35,190,3,891351287
10,542,5,877533224
103,167,4,875537441
21,543,4,887736743
241,516,2,891625949
90,124,1,878768741
21,294,4,887739257
48,172,1,888203658
177,544,3,889739539
71,124,2,885557506
254,144,4,881198966
170,458,4,874950889
185,453,4,890595313
117,194,3,878104594
80,115,3,884208173
254,263,3,881197771
12,396,4,887730589
119,125,1,878962392
148,413,2,880134296
205,72,2,884050309
255,545,4,883782854
141,81,4,874954497
34,293,4,877934828
20,546,4,877877649
63,311,2,888904353
114,316,4,875072125
191,142,4,889401906
186,151,4,884402860
17,82,4,874833827
35,7,5,891353892
135,137,4,877661496
8,547,4,883602212
256,548,3,879727153
136,132,4,891543241
159,549,4,889909691
257,9,3,879543487
16,247,1,879524216
22,198,4,879196231
47,9,4,885853415
8,88,4,883601365
23,550,1,892433660
244,294,4,891029877
208,42,3,878888025
112,551,3,880396494
109,48,5,883601425
170,426,1,874951054
91,94,3,879791948
258,2,5,888180227
65,385,5,878183285
259,161,4,875028123
260,436,5,877888346
54,419,3,882397502
87,148,4,878340824
14,502,4,879483510
128,207,2,877717833
155,272,5,876954927
227,132,5,884535433
123,191,5,879454309
55,514,5,879024043
105,552,2,875743978
17,64,5,874833668
140,419,3,892335372
179,95,5,889178798
116,553,3,879455166
85,486,2,891723807
261,207,4,882848925
58,53,3,891550684
90,32,4,878770027
71,554,3,888396967
200,284,3,891700925
262,555,1,892151366
43,259,4,882826306
139,556,4,877123315
36,557,5,877888613
187,553,3,876451911
150,148,5,876785704
21,94,4,887736696
217,558,4,883524320
220,72,3,875073648
211,457,5,875385007
40,362,4,884921794
140,29,4,892078567
16,512,3,879522917
85,559,4,885873423
15,266,4,879270769
251,45,4,891698613
91,226,5,879793022
153,1,3,879138235
58,560,3,891550067
42,77,4,885680374
124,561,4,880308690
112,97,4,877984546
92,275,5,886513729
113,448,5,882164231
48,137,4,888204349
121,346,1,891171174
3,487,3,880607489
77,49,4,878091818
93,12,3,883956468
185,350,5,890595636
51,562,2,881108815
31,563,5,884239744
15,564,4,879270327
166,136,3,891206450
65,181,2,883816184
263,110,3,892004275
264,318,1,884967253
233,77,5,880915942
100,198,1,888069513
14,174,4,879467959
223,565,5,879525987
249,458,5,886047292
265,566,1,889237269
115,351,3,892683895
87,64,4,878341343
241,132,4,891033697
231,224,4,882821942
85,94,4,885870231
112,556,3,876251944
180,48,5,880124648
14,567,1,879543418
104,568,5,885412840
16,240,4,879521856
148,559,4,880134261
115,474,4,892679067
91,569,3,879791816
136,140,4,891543227
61,541,4,875656164
220,95,5,875073128
83,301,5,884305353
3,83,5,880606385
172,252,4,891732393
4,79,4,884183406
108,439,4,886472400
128,87,5,877722736
11,404,5,884128499
227,9,3,884535840
141,46,4,875239658
251,210,5,891699296
126,279,5,879524368
82,192,3,886988449
7,165,5,886323068
234,148,5,884584338
87,388,4,878346997
136,519,4,891544414
135,90,4,880610814
162,450,2,888465347
251,211,2,891699491
114,11,4,878873388
258,136,1,888179833
197,127,4,880484587
115,570,3,892679374
85,571,5,891725332
226,572,4,888284710
133,94,5,890881294
105,184,2,876513785
124,573,3,880307140
105,574,3,875309344
65,575,3,881060155
70,207,4,875306910
266,553,4,884992603
151,576,5,884197330
110,170,3,880130515
50,326,5,879875734
36,473,5,877889186
119,152,3,878961227
150,470,4,874785843
6,197,3,891628630
140,173,3,892079190
20,315,2,877880041
109,22,3,883601324
76,94,5,881432488
30,90,3,880475245
88,373,2,886122031
263,230,5,892002352
164,483,3,888104805
55,547,4,879024279
177,443,2,889740286
106,22,4,875635748
34,227,5,874787526
9,443,5,879375588
179,334,5,889178689
63,577,3,888905520
112,27,5,875216932
88,396,4,886123596
224,257,5,883108797
242,560,5,875322875
265,111,1,889237247
158,319,3,877136564
69,578,4,877636556
42,28,3,888469392
179,243,3,889180338
26,236,5,876862078
103,574,4,875538028
14,579,2,879544629
127,580,5,880935294
87,214,3,878347392
12,300,5,887736454
191,157,4,889402340
20,388,2,877878414
72,317,3,881961671
7,147,3,886324276
110,437,3,880131236
90,238,1,884713755
176,581,4,880564570
117,81,4,876079113
176,22,4,880563619
116,11,3,879455730
83,260,5,884304812
14,582,4,879466771
202,78,5,880148782
16,236,2,879551380
61,42,3,875655961
154,489,3,884752924
3,248,3,880606533
168,237,2,880130481
196,545,3,883681561
171,2,3,891409070
267,336,4,879035347
97,583,3,879829618
134,505,4,879518714
119,22,3,878962392
257,168,4,879544145
70,95,4,875310606
114,584,5,874965970
110,335,4,880130640
34,192,4,882659211
50,137,5,879875940
168,182,1,880131088
98,403,4,878955139
123,245,5,879454532
86,406,4,879969349
17,585,5,874871766
47,90,4,885852337
201,123,5,889225463
78,206,3,885848559
106,586,3,875635225
219,166,5,878944406
132,127,5,884065035
222,134,2,884366187
126,59,5,879524368
255,131,5,883782509
38,87,3,884112801
42,16,1,885679157
67,384,4,891903067
48,163,4,888206254
159,26,3,889907971
65,31,4,878183336
23,423,5,892432062
48,502,2,888205188
162,587,3,888442275
173,588,3,877128156
35,589,2,891352659
99,125,5,891390014
105,575,1,875743735
268,26,4,891456797
14,590,4,879483802
12,591,5,887736232
140,98,3,892826760
251,550,5,891712535
21,231,3,887737483
205,23,3,884050422
180,64,5,880125887
40,512,3,884921380
177,543,5,889737376
97,338,5,879454235
179,382,3,889179808
48,74,4,888205921
113,167,3,882151690
76,49,5,880245145
169,583,1,880434919
54,106,3,881515296
164,211,5,888105823
138,131,3,891374982
12,16,5,887730676
85,114,4,891721642
123,592,3,892836422
181,593,4,879217349
259,270,4,875028853
130,229,4,877819532
130,157,3,889242704
99,132,1,891388600
97,403,3,879452866
14,594,3,879542535
269,523,1,879303974
8,421,5,883601089
119,388,1,878963122
70,197,5,875310233
14,595,4,879467936
159,240,4,889908716
244,385,3,891014870
54,380,5,882397503
93,70,4,875981421
83,186,2,884305296
161,141,3,891436633
9,56,2,879371909
200,180,5,891702544
121,596,3,891170191
67,597,5,891904637
85,201,3,891721851
270,598,2,875459046
222,441,4,884366112
221,370,3,879434330
97,299,4,882995132
201,591,3,886373565
159,102,5,889908497
126,573,3,879543457
75,68,4,891383319
67,501,3,891905936
162,82,1,888466002
250,599,4,881451199
119,446,1,878962774
